CuttingID,OrderID,FactoryID,StyleID,DateKey,CuttingDate,CutQty,FabricUsedKG,MarkerEfficiencyPct
13813,365,3,1,20240523,2024-05-23,1727,376.84,82.7
13814,365,3,1,20240525,2024-05-25,1429,264.45,79.6
13815,365,3,1,20240526,2024-05-26,1146,228.98,84.3
13816,365,3,1,20240527,2024-05-27,1959,377.3,88.5
13817,365,3,1,20240528,2024-05-28,1602,317.85,79.0
13818,365,3,1,20240529,2024-05-29,1227,241.94,91.0
13819,365,3,1,20240530,2024-05-30,1154,252.44,83.2
13820,365,3,1,20240601,2024-06-01,976,257.05,85.2
13821,365,3,1,20240602,2024-06-02,1693,305.58,82.8
13822,365,3,1,20240603,2024-06-03,1025,280.2,86.4
13823,365,3,1,20240604,2024-06-04,1659,366.02,87.8
13824,365,3,1,20240605,2024-06-05,1265,351.68,87.7
13825,365,3,1,20240606,2024-06-06,1260,301.79,83.1
13826,365,3,1,20240608,2024-06-08,1117,304.77,82.3
13827,365,3,1,20240609,2024-06-09,2219,435.27,83.3
13828,365,3,1,20240610,2024-06-10,1835,408.56,88.7
13829,365,3,1,20240611,2024-06-11,1019,184.19,86.2
13830,365,3,1,20240612,2024-06-12,1573,298.29,84.8
13831,365,3,1,20240613,2024-06-13,1605,430.6,84.6
13832,365,3,1,20240615,2024-06-15,1388,280.1,86.4
13833,365,3,1,20240616,2024-06-16,2225,599.85,83.8
13834,365,3,1,20240617,2024-06-17,1015,200.76,86.4
13835,366,1,61,20220713,2022-07-13,2148,529.35,82.0
13836,366,1,61,20220714,2022-07-14,2820,635.77,81.6
13837,366,1,61,20220716,2022-07-16,2247,410.28,80.5
13838,366,1,61,20220717,2022-07-17,898,167.08,83.7
13839,366,1,61,20220718,2022-07-18,2119,528.83,77.2
13840,366,1,61,20220719,2022-07-19,2017,379.28,81.0
13841,366,1,61,20220720,2022-07-20,3042,624.76,81.6
13842,366,1,61,20220721,2022-07-21,2302,604.88,82.0
13843,366,1,61,20220723,2022-07-23,2201,416.82,87.1
13844,366,1,61,20220724,2022-07-24,3236,762.34,81.0
13845,366,1,61,20220725,2022-07-25,1361,270.41,81.5
13846,366,1,61,20220726,2022-07-26,2697,654.56,77.8
13847,366,1,61,20220727,2022-07-27,1894,486.43,89.5
13848,366,1,61,20220728,2022-07-28,2920,753.81,83.8
13849,366,1,61,20220730,2022-07-30,2080,525.36,77.7
13850,366,1,61,20220731,2022-07-31,1777,458.66,85.4
13851,366,1,61,20220801,2022-08-01,1594,301.25,79.6
13852,366,1,61,20220802,2022-08-02,2778,696.92,84.4
13853,366,1,61,20220803,2022-08-03,2075,519.9,84.3
13854,366,1,61,20220804,2022-08-04,2435,665.64,81.0
13855,366,1,61,20220806,2022-08-06,2488,633.38,80.4
13856,366,1,61,20220807,2022-08-07,1547,367.36,81.1
13857,366,1,61,20220808,2022-08-08,2898,533.22,82.2
13858,366,1,61,20220809,2022-08-09,1869,496.6,83.3
13859,366,1,61,20220810,2022-08-10,1000,276.71,85.5
13860,366,1,61,20220811,2022-08-11,1740,314.95,83.8
13861,366,1,61,20220813,2022-08-13,2534,672.89,83.0
13862,366,1,61,20220814,2022-08-14,2043,372.8,82.2
13863,366,1,61,20220815,2022-08-15,2594,661.67,79.3
13864,366,1,61,20220816,2022-08-16,1509,339.83,79.1
13865,366,1,61,20220817,2022-08-17,1751,385.24,85.5
13866,366,1,61,20220818,2022-08-18,2586,533.09,78.6
13867,367,2,20,20250525,2025-05-25,957,225.9,79.8
13868,367,2,20,20250526,2025-05-26,1253,236.34,85.2
13869,367,2,20,20250527,2025-05-27,1223,313.58,86.8
13870,367,2,20,20250528,2025-05-28,1464,271.08,81.6
13871,367,2,20,20250529,2025-05-29,1629,302.38,93.1
13872,367,2,20,20250531,2025-05-31,1272,261.33,89.3
13873,367,2,20,20250601,2025-06-01,1387,291.06,84.7
13874,367,2,20,20250602,2025-06-02,1316,245.42,84.7
13875,367,2,20,20250603,2025-06-03,511,95.4,87.2
13876,367,2,20,20250604,2025-06-04,379,80.3,84.3
13877,367,2,20,20250605,2025-06-05,1231,342.07,85.3
13878,367,2,20,20250607,2025-06-07,1478,330.01,86.4
13879,367,2,20,20250608,2025-06-08,1172,237.06,84.0
13880,367,2,20,20250609,2025-06-09,1102,297.02,84.7
13881,367,2,20,20250610,2025-06-10,1372,247.45,85.6
13882,367,2,20,20250611,2025-06-11,1148,237.84,88.4
13883,367,2,20,20250612,2025-06-12,1498,275.3,87.0
13884,367,2,20,20250614,2025-06-14,1495,317.91,86.6
13885,367,2,20,20250615,2025-06-15,1216,315.08,84.8
13886,367,2,20,20250616,2025-06-16,679,141.04,83.8
13887,367,2,20,20250617,2025-06-17,1281,240.1,80.5
13888,367,2,20,20250618,2025-06-18,1632,328.16,87.9
13889,367,2,20,20250619,2025-06-19,1263,343.56,86.8
13890,367,2,20,20250621,2025-06-21,1395,319.67,87.9
13891,367,2,20,20250622,2025-06-22,1098,215.05,88.3
13892,367,2,20,20250623,2025-06-23,1202,268.93,79.6
13893,367,2,20,20250624,2025-06-24,863,192.27,84.8
13894,367,2,20,20250625,2025-06-25,875,224.43,80.5
13895,367,2,20,20250626,2025-06-26,1220,228.75,84.9
13896,367,2,20,20250628,2025-06-28,1200,225.24,85.2
13897,367,2,20,20250629,2025-06-29,1278,273.9,81.2
13898,367,2,20,20250630,2025-06-30,1333,328.8,85.2
13899,367,2,20,20250701,2025-07-01,964,188.6,81.6
13900,367,2,20,20250702,2025-07-02,634,172.33,90.4
13901,367,2,20,20250703,2025-07-03,953,240.94,85.8
13902,367,2,20,20250705,2025-07-05,1242,265.36,91.6
13903,367,2,20,20250706,2025-07-06,1502,285.13,85.6
13904,367,2,20,20250707,2025-07-07,1487,311.19,82.1
13905,367,2,20,20250708,2025-07-08,1748,363.75,91.2
13906,367,2,20,20250709,2025-07-09,1261,250.93,84.6
13907,367,2,20,20250710,2025-07-10,1577,300.36,83.1
13908,367,2,20,20250712,2025-07-12,676,125.1,81.3
13909,369,3,72,20230214,2023-02-14,1152,316.9,87.6
13910,369,3,72,20230215,2023-02-15,654,129.84,82.8
13911,369,3,72,20230216,2023-02-16,1040,210.11,88.9
13912,369,3,72,20230218,2023-02-18,1121,297.17,86.7
13913,369,3,72,20230219,2023-02-19,320,70.97,86.3
13914,369,3,72,20230220,2023-02-20,705,192.0,92.3
13915,369,3,72,20230221,2023-02-21,638,133.52,84.6
13916,369,3,72,20230222,2023-02-22,620,130.23,90.2
13917,369,3,72,20230223,2023-02-23,822,219.35,90.9
13918,369,3,72,20230225,2023-02-25,1068,236.92,95.1
13919,369,3,72,20230226,2023-02-26,1023,275.12,94.1
13920,369,3,72,20230227,2023-02-27,1099,255.25,81.2
13921,369,3,72,20230228,2023-02-28,1018,256.65,84.4
13922,369,3,72,20230301,2023-03-01,1111,268.63,91.2
13923,369,3,72,20230302,2023-03-02,960,229.98,85.9
13924,369,3,72,20230304,2023-03-04,1068,251.21,91.6
13925,369,3,72,20230305,2023-03-05,832,165.17,92.5
13926,369,3,72,20230306,2023-03-06,1243,237.32,89.0
13927,369,3,72,20230307,2023-03-07,693,177.52,90.8
13928,369,3,72,20230308,2023-03-08,817,219.68,90.7
13929,369,3,72,20230309,2023-03-09,311,69.36,83.0
13930,369,3,72,20230311,2023-03-11,839,166.03,90.9
13931,369,3,72,20230312,2023-03-12,896,234.76,93.2
13932,369,3,72,20230313,2023-03-13,501,96.0,92.2
13933,369,3,72,20230314,2023-03-14,616,154.87,86.2
13934,369,3,72,20230315,2023-03-15,774,190.13,84.1
13935,369,3,72,20230316,2023-03-16,557,114.04,84.4
13936,369,3,72,20230318,2023-03-18,421,80.65,91.3
13937,369,3,72,20230319,2023-03-19,624,150.15,88.6
13938,369,3,72,20230320,2023-03-20,499,125.81,92.7
13939,369,3,72,20230321,2023-03-21,820,190.52,94.5
13940,369,3,72,20230322,2023-03-22,755,146.34,84.7
13941,369,3,72,20230323,2023-03-23,897,247.44,88.0
13942,369,3,72,20230325,2023-03-25,1047,244.81,88.5
13943,369,3,72,20230326,2023-03-26,1221,320.52,91.2
13944,369,3,72,20230327,2023-03-27,994,271.78,90.8
13945,369,3,72,20230328,2023-03-28,932,233.05,91.7
13946,369,3,72,20230329,2023-03-29,914,215.59,89.2
13947,369,3,72,20230330,2023-03-30,913,169.78,86.0
13948,369,3,72,20230401,2023-04-01,1528,288.08,88.5
13949,369,3,72,20230402,2023-04-02,908,223.17,91.2
13950,370,2,1,20250320,2025-03-20,1282,243.66,95.4
13951,370,2,1,20250322,2025-03-22,776,186.71,93.8
13952,370,2,1,20250323,2025-03-23,932,173.37,92.0
13953,370,2,1,20250324,2025-03-24,1108,229.07,89.3
13954,370,2,1,20250325,2025-03-25,1120,260.23,87.5
13955,370,2,1,20250326,2025-03-26,705,144.62,88.4
13956,370,2,1,20250327,2025-03-27,1080,229.13,88.1
13957,370,2,1,20250329,2025-03-29,917,169.85,90.8
13958,370,2,1,20250330,2025-03-30,573,112.66,92.6
13959,370,2,1,20250331,2025-03-31,1086,210.42,86.2
13960,370,2,1,20250401,2025-04-01,1243,329.41,91.0
13961,370,2,1,20250402,2025-04-02,1080,301.09,91.2
13962,370,2,1,20250403,2025-04-03,527,110.75,91.9
13963,370,2,1,20250405,2025-04-05,1217,340.17,85.6
13964,370,2,1,20250406,2025-04-06,1072,290.74,88.7
13965,370,2,1,20250407,2025-04-07,1532,293.43,95.9
13966,370,2,1,20250408,2025-04-08,1033,222.58,86.6
13967,370,2,1,20250409,2025-04-09,726,141.94,89.6
13968,370,2,1,20250410,2025-04-10,885,190.67,85.0
13969,370,2,1,20250412,2025-04-12,603,149.73,90.9
13970,370,2,1,20250413,2025-04-13,855,174.28,87.9
13971,370,2,1,20250414,2025-04-14,685,176.38,88.4
13972,370,2,1,20250415,2025-04-15,958,221.95,93.2
13973,370,2,1,20250416,2025-04-16,510,93.63,90.5
13974,370,2,1,20250417,2025-04-17,1379,372.26,90.2
13975,370,2,1,20250419,2025-04-19,1008,233.71,90.1
13976,370,2,1,20250420,2025-04-20,930,215.6,88.3
13977,370,2,1,20250421,2025-04-21,884,242.48,86.6
13978,370,2,1,20250422,2025-04-22,882,242.46,90.2
13979,370,2,1,20250423,2025-04-23,878,226.62,90.0
13980,370,2,1,20250424,2025-04-24,913,223.23,86.9
13981,370,2,1,20250426,2025-04-26,1171,217.46,87.6
13982,370,2,1,20250427,2025-04-27,249,58.56,89.8
13983,370,2,1,20250428,2025-04-28,649,126.44,88.8
13984,370,2,1,20250429,2025-04-29,596,107.38,88.9
13985,370,2,1,20250430,2025-04-30,332,68.93,87.4
13986,370,2,1,20250501,2025-05-01,721,145.51,88.3
13987,370,2,1,20250503,2025-05-03,603,166.84,89.3
13988,370,2,1,20250504,2025-05-04,1019,193.6,90.0
13989,371,1,18,20250728,2025-07-28,362,93.95,80.7
13990,371,1,18,20250729,2025-07-29,247,58.81,83.9
13991,371,1,18,20250730,2025-07-30,473,107.05,80.3
13992,371,1,18,20250731,2025-07-31,348,78.09,84.2
13993,371,1,18,20250802,2025-08-02,326,65.48,88.1
13994,371,1,18,20250803,2025-08-03,457,86.87,81.1
13995,371,1,18,20250804,2025-08-04,200,47.53,91.9
13996,371,1,18,20250805,2025-08-05,462,116.07,80.7
13997,371,1,18,20250806,2025-08-06,485,103.44,83.4
13998,371,1,18,20250807,2025-08-07,347,96.66,89.5
13999,371,1,18,20250809,2025-08-09,392,98.43,84.8
14000,371,1,18,20250810,2025-08-10,433,115.82,82.9
14001,371,1,18,20250811,2025-08-11,353,93.29,81.5
14002,371,1,18,20250812,2025-08-12,313,70.71,87.0
14003,371,1,18,20250813,2025-08-13,330,82.14,85.9
14004,371,1,18,20250814,2025-08-14,482,122.19,84.5
14005,371,1,18,20250816,2025-08-16,18,4.06,83.1
14006,371,1,18,20250817,2025-08-17,474,89.95,79.7
14007,371,1,18,20250818,2025-08-18,402,73.42,84.1
14008,371,1,18,20250819,2025-08-19,482,132.37,82.4
14009,371,1,18,20250820,2025-08-20,297,58.46,84.5
14010,371,1,18,20250821,2025-08-21,450,114.05,86.1
14011,371,1,18,20250823,2025-08-23,457,110.87,90.2
14012,371,1,18,20250824,2025-08-24,317,68.55,84.6
14013,371,1,18,20250825,2025-08-25,271,58.51,84.8
14014,371,1,18,20250826,2025-08-26,386,97.81,80.8
14015,371,1,18,20250827,2025-08-27,462,124.41,86.0
14016,371,1,18,20250828,2025-08-28,497,116.5,86.0
14017,371,1,18,20250830,2025-08-30,417,95.43,83.0
14018,371,1,18,20250831,2025-08-31,132,35.31,87.4
14019,371,1,18,20250901,2025-09-01,169,42.8,83.3
14020,371,1,18,20250902,2025-09-02,386,94.22,82.6
14021,371,1,18,20250903,2025-09-03,310,56.09,84.9
14022,371,1,18,20250904,2025-09-04,228,44.04,87.3
14023,371,1,18,20250906,2025-09-06,307,84.65,88.0
14024,371,1,18,20250907,2025-09-07,248,54.83,83.5
14025,371,1,18,20250908,2025-09-08,333,74.41,89.2
14026,372,1,5,20230516,2023-05-16,2945,756.58,85.9
14027,372,1,5,20230517,2023-05-17,1803,472.36,93.1
14028,372,1,5,20230518,2023-05-18,2076,451.47,83.1
14029,372,1,5,20230520,2023-05-20,2547,653.29,92.3
14030,372,1,5,20230521,2023-05-21,2582,694.74,87.0
14031,372,1,5,20230522,2023-05-22,1971,505.58,93.6
14032,372,1,5,20230523,2023-05-23,1377,384.07,85.2
14033,372,1,5,20230524,2023-05-24,1860,356.17,82.8
14034,372,1,5,20230525,2023-05-25,1889,423.75,82.0
14035,372,1,5,20230527,2023-05-27,2443,658.88,87.3
14036,372,1,5,20230528,2023-05-28,2552,669.41,89.7
14037,372,1,5,20230529,2023-05-29,2197,565.22,90.6
14038,372,1,5,20230530,2023-05-30,1499,382.28,86.1
14039,372,1,5,20230531,2023-05-31,3247,611.89,87.8
14040,372,1,5,20230601,2023-06-01,2309,435.2,82.6
14041,372,1,5,20230603,2023-06-03,3891,766.25,91.0
14042,372,1,5,20230604,2023-06-04,2057,561.89,89.2
14043,372,1,5,20230605,2023-06-05,3032,827.74,83.8
14044,372,1,5,20230606,2023-06-06,4181,961.08,89.7
14045,372,1,5,20230607,2023-06-07,1824,489.74,85.1
14046,372,1,5,20230608,2023-06-08,2067,566.34,87.5
14047,372,1,5,20230610,2023-06-10,1560,384.31,87.3
14048,372,1,5,20230611,2023-06-11,2356,590.91,88.5
14049,372,1,5,20230612,2023-06-12,3297,753.34,86.1
14050,372,1,5,20230613,2023-06-13,3220,715.99,83.4
14051,372,1,5,20230614,2023-06-14,1230,326.33,87.7
14052,372,1,5,20230615,2023-06-15,4011,845.45,82.2
14053,372,1,5,20230617,2023-06-17,2458,587.07,89.7
14054,372,1,5,20230618,2023-06-18,2166,545.26,88.1
14055,372,1,5,20230619,2023-06-19,2848,687.33,89.4
14056,372,1,5,20230620,2023-06-20,2331,560.92,92.2
14057,372,1,5,20230621,2023-06-21,2749,592.96,84.2
14058,372,1,5,20230622,2023-06-22,2874,761.09,79.0
14059,373,1,39,20231210,2023-12-10,880,216.97,79.2
14060,373,1,39,20231211,2023-12-11,1362,294.0,81.7
14061,373,1,39,20231212,2023-12-12,941,171.65,80.6
14062,373,1,39,20231213,2023-12-13,1022,188.12,85.5
14063,373,1,39,20231214,2023-12-14,1059,201.6,79.7
14064,373,1,39,20231216,2023-12-16,1049,269.5,81.3
14065,373,1,39,20231217,2023-12-17,1214,246.27,80.5
14066,373,1,39,20231218,2023-12-18,1096,200.18,83.6
14067,373,1,39,20231219,2023-12-19,669,128.24,82.4
14068,373,1,39,20231220,2023-12-20,1415,381.16,77.6
14069,373,1,39,20231221,2023-12-21,471,115.92,82.8
14070,373,1,39,20231223,2023-12-23,1175,275.44,79.6
14071,373,1,39,20231224,2023-12-24,1227,296.81,76.3
14072,373,1,39,20231225,2023-12-25,1188,258.43,79.4
14073,373,1,39,20231226,2023-12-26,449,118.87,79.4
14074,373,1,39,20231227,2023-12-27,996,251.12,83.5
14075,373,1,39,20231228,2023-12-28,1209,235.07,85.6
14076,373,1,39,20231230,2023-12-30,1294,260.19,78.5
14077,373,1,39,20231231,2023-12-31,1020,211.98,84.4
14078,373,1,39,20240101,2024-01-01,1106,204.12,83.7
14079,373,1,39,20240102,2024-01-02,1615,385.77,81.5
14080,373,1,39,20240103,2024-01-03,1238,297.8,82.2
14081,373,1,39,20240104,2024-01-04,1071,220.04,84.4
14082,373,1,39,20240106,2024-01-06,1468,309.65,84.2
14083,373,1,39,20240107,2024-01-07,1315,240.98,85.2
14084,373,1,39,20240108,2024-01-08,595,162.18,80.9
14085,373,1,39,20240109,2024-01-09,528,100.33,83.7
14086,373,1,39,20240110,2024-01-10,680,169.54,83.2
14087,373,1,39,20240111,2024-01-11,809,151.95,78.6
14088,373,1,39,20240113,2024-01-13,1070,276.56,82.2
14089,373,1,39,20240114,2024-01-14,1633,414.81,83.3
14090,373,1,39,20240115,2024-01-15,1237,333.3,75.8
14091,373,1,39,20240116,2024-01-16,1023,223.69,82.0
14092,373,1,39,20240117,2024-01-17,1003,266.38,79.7
14093,373,1,39,20240118,2024-01-18,931,250.17,79.2
14094,373,1,39,20240120,2024-01-20,1232,237.56,78.6
14095,373,1,39,20240121,2024-01-21,1138,229.19,77.6
14096,373,1,39,20240122,2024-01-22,1055,267.22,77.3
14097,373,1,39,20240123,2024-01-23,1380,322.82,80.8
14098,373,1,39,20240124,2024-01-24,870,162.22,85.6
14099,373,1,39,20240125,2024-01-25,977,256.45,76.5
14100,373,1,39,20240127,2024-01-27,1517,412.88,84.6
14101,373,1,39,20240128,2024-01-28,726,168.43,75.8
14102,373,1,39,20240129,2024-01-29,838,171.53,79.0
14103,373,1,39,20240130,2024-01-30,1064,204.97,84.0
14104,373,1,39,20240131,2024-01-31,1028,229.87,84.3
14105,373,1,39,20240201,2024-02-01,1002,193.89,80.6
14106,373,1,39,20240203,2024-02-03,1984,406.09,76.4
14107,373,1,39,20240204,2024-02-04,376,81.01,83.1
14108,373,1,39,20240205,2024-02-05,1189,220.99,82.0
14109,373,1,39,20240206,2024-02-06,937,219.47,80.9
14110,373,1,39,20240207,2024-02-07,1265,230.32,81.9
14111,373,1,39,20240208,2024-02-08,1128,275.1,82.2
14112,373,1,39,20240210,2024-02-10,871,174.86,76.2
14113,373,1,39,20240211,2024-02-11,1282,263.59,83.4
14114,373,1,39,20240212,2024-02-12,470,92.8,87.7
14115,374,1,64,20220320,2022-03-20,1579,415.47,87.8
14116,374,1,64,20220321,2022-03-21,955,262.78,90.7
14117,374,1,64,20220322,2022-03-22,1592,434.04,84.2
14118,374,1,64,20220323,2022-03-23,657,169.85,86.6
14119,374,1,64,20220324,2022-03-24,1152,298.47,84.8
14120,374,1,64,20220326,2022-03-26,893,173.52,89.9
14121,374,1,64,20220327,2022-03-27,1399,254.3,87.7
14122,374,1,64,20220328,2022-03-28,1510,296.21,84.5
14123,374,1,64,20220329,2022-03-29,1548,394.81,88.7
14124,374,1,64,20220330,2022-03-30,1097,288.69,91.4
14125,374,1,64,20220331,2022-03-31,544,108.73,88.8
14126,374,1,64,20220402,2022-04-02,897,214.07,84.1
14127,374,1,64,20220403,2022-04-03,1077,218.7,84.6
14128,374,1,64,20220404,2022-04-04,754,203.37,88.5
14129,374,1,64,20220405,2022-04-05,797,158.43,89.5
14130,374,1,64,20220406,2022-04-06,1313,293.2,88.6
14131,374,1,64,20220407,2022-04-07,1495,311.72,88.0
14132,374,1,64,20220409,2022-04-09,914,169.84,89.0
14133,374,1,64,20220410,2022-04-10,391,78.9,89.0
14134,374,1,64,20220411,2022-04-11,1428,278.2,84.5
14135,374,1,64,20220412,2022-04-12,1509,311.73,91.1
14136,374,1,64,20220413,2022-04-13,490,92.39,82.6
14137,374,1,64,20220414,2022-04-14,1133,261.92,89.4
14138,374,1,64,20220416,2022-04-16,1789,485.51,89.7
14139,374,1,64,20220417,2022-04-17,595,113.43,86.4
14140,374,1,64,20220418,2022-04-18,1264,346.01,79.9
14141,374,1,64,20220419,2022-04-19,1015,223.88,83.9
14142,374,1,64,20220420,2022-04-20,1266,236.72,84.7
14143,374,1,64,20220421,2022-04-21,648,123.84,89.1
14144,374,1,64,20220423,2022-04-23,979,268.96,96.0
14145,374,1,64,20220424,2022-04-24,1451,366.53,85.2
14146,374,1,64,20220425,2022-04-25,715,142.34,89.6
14147,374,1,64,20220426,2022-04-26,1401,344.74,86.8
14148,374,1,64,20220427,2022-04-27,1370,256.51,84.2
14149,374,1,64,20220428,2022-04-28,2094,555.02,90.7
14150,374,1,64,20220430,2022-04-30,1463,279.17,92.7
14151,374,1,64,20220501,2022-05-01,1231,227.06,89.1
14152,374,1,64,20220502,2022-05-02,1088,301.39,85.2
14153,374,1,64,20220503,2022-05-03,1538,383.58,88.7
14154,374,1,64,20220504,2022-05-04,1325,364.75,87.4
14155,374,1,64,20220505,2022-05-05,1198,287.11,90.5
14156,374,1,64,20220507,2022-05-07,1368,321.99,93.5
14157,374,1,64,20220508,2022-05-08,1806,341.47,82.4
14158,374,1,64,20220509,2022-05-09,887,159.87,85.2
14159,374,1,64,20220510,2022-05-10,1415,350.6,88.7
14160,374,1,64,20220511,2022-05-11,1399,354.6,86.7
14161,374,1,64,20220512,2022-05-12,887,192.76,87.9
14162,375,2,70,20220929,2022-09-29,520,125.42,88.6
14163,375,2,70,20221001,2022-10-01,626,152.59,87.0
14164,375,2,70,20221002,2022-10-02,591,158.73,87.7
14165,375,2,70,20221003,2022-10-03,273,52.4,87.8
14166,375,2,70,20221004,2022-10-04,328,61.74,81.3
14167,375,2,70,20221005,2022-10-05,428,107.18,86.7
14168,375,2,70,20221006,2022-10-06,337,89.17,86.0
14169,375,2,70,20221008,2022-10-08,587,136.78,86.7
14170,375,2,70,20221009,2022-10-09,175,34.28,85.4
14171,375,2,70,20221010,2022-10-10,505,120.47,90.4
14172,375,2,70,20221011,2022-10-11,536,121.81,86.3
14173,375,2,70,20221012,2022-10-12,723,145.29,90.0
14174,375,2,70,20221013,2022-10-13,575,144.73,86.5
14175,375,2,70,20221015,2022-10-15,640,168.63,86.7
14176,375,2,70,20221016,2022-10-16,501,102.6,86.1
14177,375,2,70,20221017,2022-10-17,450,119.94,87.9
14178,375,2,70,20221018,2022-10-18,270,60.93,91.5
14179,375,2,70,20221019,2022-10-19,333,61.08,91.1
14180,375,2,70,20221020,2022-10-20,280,68.87,84.5
14181,375,2,70,20221022,2022-10-22,452,104.25,86.4
14182,375,2,70,20221023,2022-10-23,650,125.83,85.4
14183,375,2,70,20221024,2022-10-24,733,149.47,89.9
14184,375,2,70,20221025,2022-10-25,551,126.02,85.1
14185,375,2,70,20221026,2022-10-26,637,160.32,87.4
14186,375,2,70,20221027,2022-10-27,394,106.73,90.2
14187,375,2,70,20221029,2022-10-29,510,129.13,85.9
14188,375,2,70,20221030,2022-10-30,127,26.47,85.7
14189,375,2,70,20221031,2022-10-31,461,88.43,90.0
14190,375,2,70,20221101,2022-11-01,362,67.77,84.7
14191,375,2,70,20221102,2022-11-02,372,93.2,80.5
14192,375,2,70,20221103,2022-11-03,365,86.86,91.3
14193,375,2,70,20221105,2022-11-05,402,86.1,84.4
14194,375,2,70,20221106,2022-11-06,517,118.13,84.5
14195,375,2,70,20221107,2022-11-07,335,72.98,84.3
14196,375,2,70,20221108,2022-11-08,673,149.54,87.5
14197,375,2,70,20221109,2022-11-09,402,72.79,86.0
14198,375,2,70,20221110,2022-11-10,663,165.66,89.1
14199,375,2,70,20221112,2022-11-12,509,98.51,86.4
14200,375,2,70,20221113,2022-11-13,476,126.19,85.2
14201,375,2,70,20221114,2022-11-14,453,124.12,90.6
14202,375,2,70,20221115,2022-11-15,546,130.87,90.2
14203,375,2,70,20221116,2022-11-16,646,140.94,87.0
14204,375,2,70,20221117,2022-11-17,590,122.94,90.3
14205,375,2,70,20221119,2022-11-19,243,67.26,87.4
14206,375,2,70,20221120,2022-11-20,603,162.39,87.3
14207,375,2,70,20221121,2022-11-21,415,93.91,84.2
14208,375,2,70,20221122,2022-11-22,568,107.99,88.5
14209,375,2,70,20221123,2022-11-23,738,186.78,84.3
14210,375,2,70,20221124,2022-11-24,367,67.02,86.5
14211,376,1,77,20240826,2024-08-26,3030,758.56,87.6
14212,376,1,77,20240827,2024-08-27,4177,850.06,87.9
14213,376,1,77,20240828,2024-08-28,3651,682.61,85.7
14214,376,1,77,20240829,2024-08-29,2144,447.13,90.1
14215,376,1,77,20240831,2024-08-31,2424,575.24,87.2
14216,376,1,77,20240901,2024-09-01,2384,648.05,90.8
14217,376,1,77,20240902,2024-09-02,4583,892.09,86.2
14218,376,1,77,20240903,2024-09-03,3699,793.98,82.2
14219,376,1,77,20240904,2024-09-04,2727,645.21,86.9
14220,376,1,77,20240905,2024-09-05,4031,1003.89,88.2
14221,376,1,77,20240907,2024-09-07,2392,469.32,92.5
14222,376,1,77,20240908,2024-09-08,2464,526.11,87.8
14223,376,1,77,20240909,2024-09-09,5109,1078.67,86.5
14224,376,1,77,20240910,2024-09-10,4252,1142.9,84.7
14225,376,1,77,20240911,2024-09-11,3589,876.15,87.0
14226,376,1,77,20240912,2024-09-12,1565,310.79,87.4
14227,376,1,77,20240914,2024-09-14,3616,938.76,84.0
14228,376,1,77,20240915,2024-09-15,3195,688.77,82.6
14229,376,1,77,20240916,2024-09-16,2588,548.72,82.2
14230,376,1,77,20240917,2024-09-17,3011,723.79,85.1
14231,376,1,77,20240918,2024-09-18,2091,523.7,87.2
14232,376,1,77,20240919,2024-09-19,4486,938.02,87.0
14233,376,1,77,20240921,2024-09-21,3656,970.61,82.8
14234,376,1,77,20240922,2024-09-22,3596,747.9,86.5
14235,376,1,77,20240923,2024-09-23,3720,815.87,84.9
14236,376,1,77,20240924,2024-09-24,6481,1774.38,84.5
14237,376,1,77,20240925,2024-09-25,2416,557.57,82.5
14238,376,1,77,20240926,2024-09-26,3093,767.22,85.8
14239,376,1,77,20240928,2024-09-28,2704,656.03,91.6
14240,376,1,77,20240929,2024-09-29,3316,830.15,86.4
14241,376,1,77,20240930,2024-09-30,5691,1026.87,87.9
14242,376,1,77,20241001,2024-10-01,3840,810.37,86.3
14243,376,1,77,20241002,2024-10-02,3645,857.34,91.8
14244,376,1,77,20241003,2024-10-03,3851,924.61,84.5
14245,376,1,77,20241005,2024-10-05,1198,266.24,86.1
14246,376,1,77,20241006,2024-10-06,2725,656.5,89.9
14247,376,1,77,20241007,2024-10-07,2774,520.85,85.5
14248,376,1,77,20241008,2024-10-08,1209,233.92,84.5
14249,376,1,77,20241009,2024-10-09,3127,583.04,90.1
14250,376,1,77,20241010,2024-10-10,4342,1165.69,87.6
14251,377,1,69,20250219,2025-02-19,2628,498.18,79.6
14252,377,1,69,20250220,2025-02-20,4684,1128.53,81.8
14253,377,1,69,20250222,2025-02-22,2284,582.59,83.0
14254,377,1,69,20250223,2025-02-23,3633,935.08,84.8
14255,377,1,69,20250224,2025-02-24,4638,1281.72,85.6
14256,377,1,69,20250225,2025-02-25,5213,1406.79,85.8
14257,377,1,69,20250226,2025-02-26,5152,988.37,80.9
14258,377,1,69,20250227,2025-02-27,4616,1067.31,86.4
14259,377,1,69,20250301,2025-03-01,3046,811.8,83.0
14260,377,1,69,20250302,2025-03-02,5892,1611.87,79.0
14261,377,1,69,20250303,2025-03-03,3318,789.5,78.9
14262,377,1,69,20250304,2025-03-04,1925,351.81,81.1
14263,377,1,69,20250305,2025-03-05,2552,644.23,85.9
14264,377,1,69,20250306,2025-03-06,2892,521.59,85.3
14265,377,1,69,20250308,2025-03-08,2515,558.34,85.3
14266,377,1,69,20250309,2025-03-09,2942,596.62,79.6
14267,377,1,69,20250310,2025-03-10,5308,1262.88,88.3
