ProductionID,OrderID,FactoryID,LineID,StyleID,DateKey,ProductionDate,TargetQty,ProducedQty,EfficiencyPct,DHU,AvailableMinutes,UsedMinutes,LostTimeMinutes
16614,248,1,7,74,20220619,2022-06-19,1228,494,40.2,3.6,21000,8447.400000000001,1731
16615,248,1,4,74,20220620,2022-06-20,1122,737,65.6,8.0,19200,12602.7,1220
16616,248,1,7,74,20220620,2022-06-20,1228,722,58.8,2.6,21000,12346.2,3115
16617,248,1,4,74,20220621,2022-06-21,1122,790,70.4,2.5,19200,13509.000000000002,3062
16618,248,1,7,74,20220621,2022-06-21,1228,701,57.1,3.6,21000,11987.1,2708
16619,248,1,4,74,20220622,2022-06-22,1122,927,82.6,7.2,19200,15851.7,1721
16620,248,1,7,74,20220622,2022-06-22,1228,820,66.8,6.5,21000,14022.000000000002,1588
16621,248,1,4,74,20220623,2022-06-23,1122,564,50.2,6.4,19200,9644.400000000001,1806
16622,248,1,7,74,20220623,2022-06-23,1228,525,42.8,4.3,21000,8977.5,1944
16623,248,1,4,74,20220625,2022-06-25,1122,982,87.5,5.2,19200,16792.2,1318
16624,248,1,7,74,20220625,2022-06-25,1228,1170,95.0,6.9,21000,20007.0,2385
16625,249,2,16,65,20240618,2024-06-18,1928,1314,68.1,5.0,21600,14716.8,2972
16626,249,2,15,65,20240618,2024-06-18,1339,1629,95.0,3.2,15000,18244.8,1722
16627,249,2,16,65,20240619,2024-06-19,1928,1308,67.8,4.9,21600,14649.599999999999,3346
16628,249,2,15,65,20240619,2024-06-19,1339,1158,86.5,4.8,15000,12969.599999999999,2448
16629,249,2,16,65,20240620,2024-06-20,1928,508,35.0,1.9,21600,5689.599999999999,1365
16630,249,2,15,65,20240620,2024-06-20,1339,1820,95.0,2.9,15000,20384.0,2986
16631,249,2,16,65,20240622,2024-06-22,1928,1650,85.6,3.0,21600,18480.0,4176
16632,249,2,15,65,20240622,2024-06-22,1339,1497,95.0,8.2,15000,16766.399999999998,2103
16633,249,2,16,65,20240623,2024-06-23,1928,918,47.6,5.3,21600,10281.599999999999,3616
16634,249,2,15,65,20240623,2024-06-23,1339,1287,95.0,6.3,15000,14414.4,1822
16635,249,2,16,65,20240624,2024-06-24,1928,740,38.4,5.5,21600,8288.0,3293
16636,249,2,15,65,20240624,2024-06-24,1339,1050,78.4,4.1,15000,11760.0,1848
16637,249,2,16,65,20240625,2024-06-25,1928,346,35.0,5.8,21600,3875.2,3143
16638,249,2,15,65,20240625,2024-06-25,1339,1074,80.2,7.4,15000,12028.8,1868
16639,249,2,16,65,20240626,2024-06-26,1928,545,35.0,3.2,21600,6104.0,3074
16640,249,2,15,65,20240626,2024-06-26,1339,1865,95.0,4.2,15000,20888.0,2694
16641,249,2,16,65,20240627,2024-06-27,1928,1267,65.7,5.2,21600,14190.4,2540
16642,249,2,15,65,20240627,2024-06-27,1339,722,53.9,3.8,15000,8086.4,966
16643,249,2,16,65,20240629,2024-06-29,1928,1270,65.9,4.5,21600,14224.0,3570
16644,249,2,15,65,20240629,2024-06-29,1339,550,41.1,5.1,15000,6160.0,1155
16645,249,2,16,65,20240630,2024-06-30,1928,1204,62.4,1.9,21600,13484.8,3183
16646,249,2,15,65,20240630,2024-06-30,1339,872,65.1,4.1,15000,9766.4,1452
16647,249,2,16,65,20240701,2024-07-01,1928,1203,62.4,2.0,21600,13473.599999999999,1608
16648,249,2,15,65,20240701,2024-07-01,1339,826,61.7,2.6,15000,9251.199999999999,2007
16649,249,2,16,65,20240702,2024-07-02,1928,874,45.3,3.8,21600,9788.8,1373
16650,249,2,15,65,20240702,2024-07-02,1339,1254,93.6,3.9,15000,14044.8,1635
16651,249,2,16,65,20240703,2024-07-03,1928,878,45.5,9.1,21600,9833.599999999999,2131
16652,249,2,15,65,20240703,2024-07-03,1339,1318,95.0,3.7,15000,14761.599999999999,2487
16653,249,2,16,65,20240704,2024-07-04,1928,1029,53.4,6.2,21600,11524.8,3371
16654,249,2,15,65,20240704,2024-07-04,1339,1009,75.3,4.8,15000,11300.8,2743
16655,249,2,16,65,20240706,2024-07-06,1928,1093,56.7,4.9,21600,12241.599999999999,2925
16656,249,2,15,65,20240706,2024-07-06,1339,1120,83.6,4.8,15000,12544.0,2298
16657,249,2,16,65,20240707,2024-07-07,1928,877,45.5,4.4,21600,9822.4,2836
16658,249,2,15,65,20240707,2024-07-07,1339,1530,95.0,4.1,15000,17136.0,1642
16659,249,2,16,65,20240708,2024-07-08,1928,1107,57.4,4.9,21600,12398.4,3664
16660,249,2,15,65,20240708,2024-07-08,1339,882,65.9,2.7,15000,9878.4,2414
16661,249,2,16,65,20240709,2024-07-09,1928,842,43.7,3.2,21600,9430.4,1495
16662,249,2,15,65,20240709,2024-07-09,1339,897,67.0,6.8,15000,10046.4,2981
16663,249,2,16,65,20240710,2024-07-10,1928,1018,52.8,3.0,21600,11401.599999999999,2601
16664,249,2,15,65,20240710,2024-07-10,1339,1116,83.3,7.2,15000,12499.199999999999,2475
16665,249,2,16,65,20240711,2024-07-11,1928,971,50.3,5.7,21600,10875.199999999999,3727
16666,249,2,15,65,20240711,2024-07-11,1339,869,64.9,4.5,15000,9732.8,1523
16667,249,2,16,65,20240713,2024-07-13,1928,983,51.0,6.4,21600,11009.599999999999,1578
16668,249,2,15,65,20240713,2024-07-13,1339,1439,95.0,5.1,15000,16116.8,1178
16669,249,2,16,65,20240714,2024-07-14,1928,674,35.0,4.8,21600,7548.799999999999,2317
16670,249,2,15,65,20240714,2024-07-14,1339,694,51.8,2.9,15000,7772.799999999999,2303
16671,249,2,16,65,20240715,2024-07-15,1928,563,35.0,4.3,21600,6305.599999999999,4282
16672,249,2,15,65,20240715,2024-07-15,1339,1009,75.3,4.9,15000,11300.8,1674
16673,249,2,16,65,20240716,2024-07-16,1928,1196,62.0,4.1,21600,13395.199999999999,2768
16674,249,2,15,65,20240716,2024-07-16,1339,1427,95.0,7.3,15000,15982.4,1283
16675,249,2,16,65,20240717,2024-07-17,1928,1247,64.7,4.0,21600,13966.4,3091
16676,249,2,15,65,20240717,2024-07-17,1339,1653,95.0,2.9,15000,18513.6,1474
16677,249,2,16,65,20240718,2024-07-18,1928,1516,78.6,4.0,21600,16979.2,1323
16678,249,2,15,65,20240718,2024-07-18,1339,1370,95.0,3.2,15000,15343.999999999998,2410
16679,249,2,16,65,20240720,2024-07-20,1928,788,40.9,6.7,21600,8825.599999999999,2357
16680,249,2,15,65,20240720,2024-07-20,1339,955,71.3,4.5,15000,10696.0,2400
16681,249,2,16,65,20240721,2024-07-21,1928,1189,61.7,3.7,21600,13316.8,3720
16682,249,2,15,65,20240721,2024-07-21,1339,928,69.3,3.6,15000,10393.599999999999,1570
16683,249,2,16,65,20240722,2024-07-22,1928,1197,62.1,5.3,21600,13406.4,1328
16684,249,2,15,65,20240722,2024-07-22,1339,1464,95.0,4.5,15000,16396.8,2022
16685,249,2,16,65,20240723,2024-07-23,1928,798,41.4,2.5,21600,8937.599999999999,2373
16686,249,2,15,65,20240723,2024-07-23,1339,1618,95.0,3.3,15000,18121.6,1560
16687,249,2,16,65,20240724,2024-07-24,1928,590,35.0,4.1,21600,6608.0,2831
16688,249,2,15,65,20240724,2024-07-24,1339,1098,82.0,4.8,15000,12297.599999999999,2614
16689,249,2,16,65,20240725,2024-07-25,1928,971,50.3,3.9,21600,10875.199999999999,1571
16690,249,2,15,65,20240725,2024-07-25,1339,1142,85.3,5.0,15000,12790.4,1979
16691,249,2,16,65,20240727,2024-07-27,1928,1124,58.3,4.1,21600,12588.8,3300
16692,249,2,15,65,20240727,2024-07-27,1339,808,60.3,4.1,15000,9049.599999999999,1462
16693,249,2,16,65,20240728,2024-07-28,1928,1060,55.0,7.2,21600,11872.0,2745
16694,249,2,15,65,20240728,2024-07-28,1339,1138,85.0,3.7,15000,12745.599999999999,1791
16695,249,2,16,65,20240729,2024-07-29,1928,1036,53.7,5.9,21600,11603.199999999999,3138
16696,249,2,15,65,20240729,2024-07-29,1339,1160,86.6,5.6,15000,12992.0,962
16697,249,2,16,65,20240730,2024-07-30,1928,703,36.5,4.8,21600,7873.599999999999,3012
16698,249,2,15,65,20240730,2024-07-30,1339,773,57.7,4.6,15000,8657.599999999999,1838
16699,249,2,16,65,20240731,2024-07-31,1928,954,49.5,7.6,21600,10684.8,4207
16700,249,2,15,65,20240731,2024-07-31,1339,1278,95.0,4.6,15000,14313.599999999999,1560
16701,249,2,16,65,20240801,2024-08-01,1928,1169,60.6,4.1,21600,13092.8,1870
16702,249,2,15,65,20240801,2024-08-01,1339,1200,89.6,6.9,15000,13440.0,1355
16703,249,2,16,65,20240803,2024-08-03,1928,1479,76.7,3.5,21600,16564.8,3561
16704,249,2,15,65,20240803,2024-08-03,1339,1255,93.7,6.5,15000,14056.0,2103
16705,249,2,16,65,20240804,2024-08-04,1928,1310,67.9,4.3,21600,14671.999999999998,4167
16706,249,2,15,65,20240804,2024-08-04,1339,1215,90.7,6.0,15000,13608.0,1581
16707,249,2,16,65,20240805,2024-08-05,1928,1484,76.9,4.1,21600,16620.8,1742
16708,249,2,15,65,20240805,2024-08-05,1339,708,52.9,5.4,15000,7929.599999999999,1694
16709,249,2,16,65,20240806,2024-08-06,1928,1211,62.8,3.9,21600,13563.199999999999,2994
16710,249,2,15,65,20240806,2024-08-06,1339,1146,85.6,6.4,15000,12835.199999999999,2967
16711,249,2,16,65,20240807,2024-08-07,1928,1625,84.3,6.7,21600,18200.0,4080
16712,249,2,15,65,20240807,2024-08-07,1339,888,66.3,2.5,15000,9945.599999999999,2296
16713,249,2,16,65,20240808,2024-08-08,1928,1222,63.4,4.0,21600,13686.4,3085
16714,249,2,15,65,20240808,2024-08-08,1339,1112,83.0,5.1,15000,12454.4,1490
16715,249,2,16,65,20240810,2024-08-10,1928,1569,81.4,5.8,21600,17572.8,2187
16716,249,2,15,65,20240810,2024-08-10,1339,839,62.6,3.5,15000,9396.8,2809
16717,249,2,16,65,20240811,2024-08-11,1928,1045,54.2,3.9,21600,11704.0,3184
16718,249,2,15,65,20240811,2024-08-11,1339,798,59.6,4.4,15000,8937.599999999999,1507
16719,249,2,16,65,20240812,2024-08-12,1928,1286,66.7,4.3,21600,14403.199999999999,2492
16720,249,2,15,65,20240812,2024-08-12,1339,780,58.2,4.2,15000,8736.0,2183
16721,249,2,16,65,20240813,2024-08-13,1928,1319,68.4,5.8,21600,14772.8,2238
16722,249,2,15,65,20240813,2024-08-13,1339,1270,94.8,4.0,15000,14224.0,1307
16723,249,2,16,65,20240814,2024-08-14,1928,1208,62.6,4.4,21600,13529.599999999999,3212
16724,249,2,15,65,20240814,2024-08-14,1339,1480,95.0,2.9,15000,16576.0,1641
16725,250,3,17,13,20220809,2022-08-09,981,132,35.0,5.4,21600,2904.0,3029
16726,250,3,23,13,20220809,2022-08-09,981,247,35.0,5.8,21600,5434.0,2748
16727,250,3,22,13,20220809,2022-08-09,1063,278,35.0,6.9,23400,6116.0,2892
16728,250,3,17,13,20220810,2022-08-10,981,241,35.0,6.7,21600,5302.0,4056
16729,250,3,23,13,20220810,2022-08-10,981,272,35.0,4.0,21600,5984.0,4096
16730,250,3,22,13,20220810,2022-08-10,1063,202,35.0,3.5,23400,4444.0,3308
16731,250,3,17,13,20220811,2022-08-11,981,300,35.0,4.9,21600,6600.0,2771
16732,250,3,23,13,20220811,2022-08-11,981,203,35.0,4.5,21600,4466.0,4312
16733,250,3,22,13,20220811,2022-08-11,1063,111,35.0,5.6,23400,2442.0,2807
16734,250,3,17,13,20220813,2022-08-13,981,182,35.0,7.2,21600,4004.0,2794
16735,250,3,23,13,20220813,2022-08-13,981,222,35.0,4.2,21600,4884.0,3579
16736,250,3,22,13,20220813,2022-08-13,1063,311,35.0,4.1,23400,6842.0,4499
16737,250,3,17,13,20220814,2022-08-14,981,268,35.0,3.6,21600,5896.0,3776
16738,250,3,23,13,20220814,2022-08-14,981,155,35.0,6.2,21600,3410.0,2156
16739,250,3,22,13,20220814,2022-08-14,1063,133,35.0,4.1,23400,2926.0,4338
16740,250,3,17,13,20220815,2022-08-15,981,364,37.1,6.1,21600,8008.0,3521
16741,250,3,23,13,20220815,2022-08-15,981,183,35.0,2.9,21600,4026.0,2546
16742,250,3,22,13,20220815,2022-08-15,1063,207,35.0,2.5,23400,4554.0,3687
16743,250,3,17,13,20220816,2022-08-16,981,287,35.0,4.5,21600,6314.0,3048
16744,250,3,23,13,20220816,2022-08-16,981,180,35.0,3.7,21600,3960.0,1960
16745,250,3,22,13,20220816,2022-08-16,1063,247,35.0,4.0,23400,5434.0,4549
16746,250,3,17,13,20220817,2022-08-17,981,200,35.0,6.0,21600,4400.0,3711
16747,250,3,23,13,20220817,2022-08-17,981,264,35.0,5.3,21600,5808.0,2843
16748,250,3,22,13,20220817,2022-08-17,1063,296,35.0,2.8,23400,6512.0,1910
16749,250,3,17,13,20220818,2022-08-18,981,77,35.0,6.4,21600,1694.0,3196
16750,250,3,23,13,20220818,2022-08-18,981,328,35.0,5.9,21600,7216.0,1345
16751,250,3,22,13,20220818,2022-08-18,1063,266,35.0,3.7,23400,5852.0,1763
16752,250,3,17,13,20220820,2022-08-20,981,268,35.0,5.7,21600,5896.0,1510
16753,250,3,23,13,20220820,2022-08-20,981,337,35.0,5.2,21600,7414.0,3717
16754,250,3,22,13,20220820,2022-08-20,1063,185,35.0,1.0,23400,4070.0,3815
16755,250,3,17,13,20220821,2022-08-21,981,269,35.0,5.0,21600,5918.0,3098
16756,250,3,23,13,20220821,2022-08-21,981,312,35.0,6.4,21600,6864.0,3041
16757,250,3,22,13,20220821,2022-08-21,1063,266,35.0,5.5,23400,5852.0,2655
16758,250,3,17,13,20220822,2022-08-22,981,235,35.0,3.6,21600,5170.0,2252
16759,250,3,23,13,20220822,2022-08-22,981,141,35.0,5.1,21600,3102.0,1898
16760,250,3,22,13,20220822,2022-08-22,1063,204,35.0,7.4,23400,4488.0,1577
16761,250,3,17,13,20220823,2022-08-23,981,359,36.6,4.0,21600,7898.0,1497
16762,250,3,23,13,20220823,2022-08-23,981,247,35.0,5.8,21600,5434.0,2844
16763,250,3,22,13,20220823,2022-08-23,1063,319,35.0,2.5,23400,7018.0,1474
16764,250,3,17,13,20220824,2022-08-24,981,218,35.0,4.9,21600,4796.0,2640
16765,250,3,23,13,20220824,2022-08-24,981,232,35.0,4.1,21600,5104.0,2700
16766,250,3,22,13,20220824,2022-08-24,1063,381,35.8,5.1,23400,8382.0,2581
16767,250,3,17,13,20220825,2022-08-25,981,245,35.0,4.6,21600,5390.0,2991
16768,250,3,23,13,20220825,2022-08-25,981,205,35.0,3.2,21600,4510.0,1565
16769,250,3,22,13,20220825,2022-08-25,1063,393,36.9,5.3,23400,8646.0,3304
16770,250,3,17,13,20220827,2022-08-27,981,306,35.0,5.1,21600,6732.0,1762
16771,250,3,23,13,20220827,2022-08-27,981,262,35.0,3.7,21600,5764.0,1684
16772,250,3,22,13,20220827,2022-08-27,1063,217,35.0,5.7,23400,4774.0,2960
16773,250,3,17,13,20220828,2022-08-28,981,292,35.0,3.3,21600,6424.0,2814
16774,250,3,23,13,20220828,2022-08-28,981,178,35.0,6.3,21600,3916.0,2435
16775,250,3,22,13,20220828,2022-08-28,1063,231,35.0,5.2,23400,5082.0,4362
16776,250,3,17,13,20220829,2022-08-29,981,251,35.0,5.6,21600,5522.0,2892
16777,250,3,23,13,20220829,2022-08-29,981,347,35.3,5.0,21600,7634.0,2961
16778,250,3,22,13,20220829,2022-08-29,1063,150,35.0,3.9,23400,3300.0,1795
16779,250,3,17,13,20220830,2022-08-30,981,125,35.0,4.8,21600,2750.0,2588
16780,250,3,23,13,20220830,2022-08-30,981,160,35.0,4.1,21600,3520.0,1977
16781,250,3,22,13,20220830,2022-08-30,1063,273,35.0,3.3,23400,6006.0,1895
16782,250,3,17,13,20220831,2022-08-31,981,269,35.0,5.0,21600,5918.0,3767
16783,250,3,23,13,20220831,2022-08-31,981,215,35.0,4.2,21600,4730.0,1527
16784,250,3,22,13,20220831,2022-08-31,1063,285,35.0,4.8,23400,6270.0,1978
16785,250,3,17,13,20220901,2022-09-01,981,276,35.0,5.8,21600,6072.0,3342
16786,250,3,23,13,20220901,2022-09-01,981,224,35.0,4.7,21600,4928.0,3121
16787,250,3,22,13,20220901,2022-09-01,1063,338,35.0,4.4,23400,7436.0,2806
16788,250,3,17,13,20220903,2022-09-03,981,438,44.6,5.0,21600,9636.0,3070
16789,250,3,23,13,20220903,2022-09-03,981,169,35.0,4.0,21600,3718.0,2056
16790,250,3,22,13,20220903,2022-09-03,1063,375,35.3,2.5,23400,8250.0,2892
16791,250,3,17,13,20220904,2022-09-04,981,275,35.0,6.6,21600,6050.0,2332
16792,250,3,23,13,20220904,2022-09-04,981,92,35.0,4.4,21600,2024.0,1387
16793,250,3,22,13,20220904,2022-09-04,1063,223,35.0,1.9,23400,4906.0,2240
16794,250,3,17,13,20220905,2022-09-05,981,299,35.0,5.1,21600,6578.0,2193
16795,250,3,23,13,20220905,2022-09-05,981,185,35.0,4.5,21600,4070.0,3333
16796,250,3,22,13,20220905,2022-09-05,1063,311,35.0,4.6,23400,6842.0,2698
16797,250,3,17,13,20220906,2022-09-06,981,223,35.0,6.9,21600,4906.0,2548
16798,250,3,23,13,20220906,2022-09-06,981,211,35.0,4.3,21600,4642.0,3128
16799,250,3,22,13,20220906,2022-09-06,1063,296,35.0,5.7,23400,6512.0,3313
16800,250,3,17,13,20220907,2022-09-07,981,347,35.3,3.0,21600,7634.0,2895
16801,250,3,23,13,20220907,2022-09-07,981,215,35.0,5.6,21600,4730.0,1604
16802,250,3,22,13,20220907,2022-09-07,1063,206,35.0,4.7,23400,4532.0,4155
16803,250,3,17,13,20220908,2022-09-08,981,62,35.0,2.1,21600,1364.0,3366
16804,250,3,23,13,20220908,2022-09-08,981,159,35.0,5.5,21600,3498.0,3245
16805,250,3,22,13,20220908,2022-09-08,1063,228,35.0,6.0,23400,5016.0,2353
16806,250,3,17,13,20220910,2022-09-10,981,260,35.0,3.6,21600,5720.0,3580
16807,250,3,23,13,20220910,2022-09-10,981,257,35.0,5.1,21600,5654.0,2650
16808,250,3,22,13,20220910,2022-09-10,1063,180,35.0,6.3,23400,3960.0,4226
16809,250,3,17,13,20220911,2022-09-11,981,193,35.0,6.3,21600,4246.0,3639
16810,250,3,23,13,20220911,2022-09-11,981,229,35.0,5.2,21600,5038.0,3024
16811,250,3,22,13,20220911,2022-09-11,1063,302,35.0,4.3,23400,6644.0,4589
16812,250,3,17,13,20220912,2022-09-12,981,258,35.0,3.1,21600,5676.0,2901
16813,250,3,23,13,20220912,2022-09-12,981,274,35.0,5.2,21600,6028.0,2164
16814,250,3,22,13,20220912,2022-09-12,1063,87,35.0,5.1,23400,1914.0,2561
16815,250,3,17,13,20220913,2022-09-13,981,296,35.0,6.8,21600,6512.0,1897
16816,250,3,23,13,20220913,2022-09-13,981,203,35.0,7.9,21600,4466.0,2327
16817,250,3,22,13,20220913,2022-09-13,1063,221,35.0,5.7,23400,4862.0,3226
16818,250,3,17,13,20220914,2022-09-14,981,254,35.0,6.2,21600,5588.0,1724
16819,250,3,23,13,20220914,2022-09-14,981,112,35.0,4.1,21600,2464.0,2680
16820,250,3,22,13,20220914,2022-09-14,1063,230,35.0,6.2,23400,5060.0,4022
16821,250,3,17,13,20220915,2022-09-15,981,285,35.0,2.4,21600,6270.0,2584
16822,250,3,23,13,20220915,2022-09-15,981,329,35.0,3.8,21600,7238.0,2479
16823,250,3,22,13,20220915,2022-09-15,1063,285,35.0,3.9,23400,6270.0,3342
16824,250,3,17,13,20220917,2022-09-17,981,102,35.0,6.3,21600,2244.0,1772
16825,250,3,23,13,20220917,2022-09-17,981,264,35.0,8.6,21600,5808.0,2511
16826,250,3,22,13,20220917,2022-09-17,1063,266,35.0,3.6,23400,5852.0,3473
16827,250,3,17,13,20220918,2022-09-18,981,175,35.0,4.8,21600,3850.0,2211
16828,250,3,23,13,20220918,2022-09-18,981,371,37.8,4.2,21600,8162.0,1970
16829,250,3,22,13,20220918,2022-09-18,1063,207,35.0,6.0,23400,4554.0,3584
16830,250,3,17,13,20220919,2022-09-19,981,260,35.0,4.9,21600,5720.0,1505
16831,250,3,23,13,20220919,2022-09-19,981,333,35.0,1.7,21600,7326.0,3331
16832,250,3,22,13,20220919,2022-09-19,1063,189,35.0,1.7,23400,4158.0,2635
16833,250,3,17,13,20220920,2022-09-20,981,287,35.0,4.9,21600,6314.0,3649
16834,250,3,23,13,20220920,2022-09-20,981,270,35.0,2.0,21600,5940.0,2741
16835,250,3,22,13,20220920,2022-09-20,1063,298,35.0,4.4,23400,6556.0,3579
16836,250,3,17,13,20220921,2022-09-21,981,208,35.0,7.1,21600,4576.0,3890
16837,250,3,23,13,20220921,2022-09-21,981,141,35.0,6.1,21600,3102.0,3531
16838,250,3,22,13,20220921,2022-09-21,1063,308,35.0,5.6,23400,6776.0,2365
16839,250,3,17,13,20220922,2022-09-22,981,220,35.0,6.4,21600,4840.0,1798
16840,250,3,23,13,20220922,2022-09-22,981,116,35.0,4.0,21600,2552.0,1882
16841,250,3,22,13,20220922,2022-09-22,1063,340,35.0,4.4,23400,7480.0,3309
16842,250,3,17,13,20220924,2022-09-24,981,265,35.0,4.5,21600,5830.0,3595
16843,250,3,23,13,20220924,2022-09-24,981,234,35.0,2.9,21600,5148.0,2702
16844,250,3,22,13,20220924,2022-09-24,1063,361,35.0,5.9,23400,7942.0,2470
16845,250,3,17,13,20220925,2022-09-25,981,194,35.0,4.1,21600,4268.0,1566
16846,250,3,23,13,20220925,2022-09-25,981,258,35.0,4.6,21600,5676.0,1891
16847,250,3,22,13,20220925,2022-09-25,1063,234,35.0,5.4,23400,5148.0,4289
16848,250,3,17,13,20220926,2022-09-26,981,331,35.0,4.2,21600,7282.0,2654
16849,250,3,23,13,20220926,2022-09-26,981,218,35.0,6.0,21600,4796.0,1696
16850,250,3,22,13,20220926,2022-09-26,1063,296,35.0,5.0,23400,6512.0,1796
16851,250,3,17,13,20220927,2022-09-27,981,203,35.0,4.5,21600,4466.0,2683
16852,250,3,23,13,20220927,2022-09-27,981,202,35.0,6.0,21600,4444.0,2001
16853,250,3,22,13,20220927,2022-09-27,1063,305,35.0,3.5,23400,6710.0,4593
16854,250,3,17,13,20220928,2022-09-28,981,272,35.0,3.1,21600,5984.0,3340
16855,250,3,23,13,20220928,2022-09-28,981,193,35.0,4.4,21600,4246.0,4102
16856,250,3,22,13,20220928,2022-09-28,1063,238,35.0,5.5,23400,5236.0,4093
16857,250,3,17,13,20220929,2022-09-29,981,251,35.0,5.9,21600,5522.0,3114
16858,250,3,23,13,20220929,2022-09-29,981,287,35.0,5.0,21600,6314.0,1565
16859,250,3,22,13,20220929,2022-09-29,1063,260,35.0,3.9,23400,5720.0,1560
16860,250,3,17,13,20221001,2022-10-01,981,238,35.0,3.1,21600,5236.0,1847
16861,250,3,23,13,20221001,2022-10-01,981,229,35.0,5.5,21600,5038.0,3042
16862,250,3,22,13,20221001,2022-10-01,1063,251,35.0,4.1,23400,5522.0,4057
16863,250,3,17,13,20221002,2022-10-02,981,212,35.0,2.7,21600,4664.0,1770
16864,250,3,23,13,20221002,2022-10-02,981,301,35.0,1.6,21600,6622.0,2769
16865,250,3,22,13,20221002,2022-10-02,1063,231,35.0,5.0,23400,5082.0,2824
16866,250,3,17,13,20221003,2022-10-03,981,256,35.0,4.5,21600,5632.0,1942
16867,250,3,23,13,20221003,2022-10-03,981,278,35.0,6.2,21600,6116.0,1700
16868,250,3,22,13,20221003,2022-10-03,1063,210,35.0,5.3,23400,4620.0,3696
16869,250,3,17,13,20221004,2022-10-04,981,236,35.0,2.1,21600,5192.0,3664
16870,250,3,23,13,20221004,2022-10-04,981,345,35.1,5.6,21600,7590.0,3725
16871,250,3,22,13,20221004,2022-10-04,1063,249,35.0,3.7,23400,5478.0,4632
16872,250,3,17,13,20221005,2022-10-05,981,212,35.0,6.3,21600,4664.0,2157
16873,250,3,23,13,20221005,2022-10-05,981,198,35.0,5.1,21600,4356.0,3965
16874,250,3,22,13,20221005,2022-10-05,1063,258,35.0,3.3,23400,5676.0,4178
16875,250,3,17,13,20221006,2022-10-06,981,242,35.0,7.2,21600,5324.0,1989
16876,250,3,23,13,20221006,2022-10-06,981,280,35.0,4.6,21600,6160.0,1584
16877,250,3,22,13,20221006,2022-10-06,1063,245,35.0,3.8,23400,5390.0,3340
16878,250,3,17,13,20221008,2022-10-08,981,345,35.1,3.2,21600,7590.0,2877
16879,250,3,23,13,20221008,2022-10-08,981,330,35.0,3.6,21600,7260.0,1596
16880,250,3,22,13,20221008,2022-10-08,1063,287,35.0,5.3,23400,6314.0,4125
16881,250,3,17,13,20221009,2022-10-09,981,245,35.0,1.8,21600,5390.0,2262
16882,250,3,23,13,20221009,2022-10-09,981,329,35.0,4.9,21600,7238.0,1356
16883,250,3,22,13,20221009,2022-10-09,1063,155,35.0,5.0,23400,3410.0,4254
16884,250,3,17,13,20221010,2022-10-10,981,294,35.0,3.7,21600,6468.0,1350
16885,250,3,23,13,20221010,2022-10-10,981,261,35.0,5.6,21600,5742.0,3546
16886,250,3,22,13,20221010,2022-10-10,1063,377,35.4,3.9,23400,8294.0,2499
16887,250,3,17,13,20221011,2022-10-11,981,193,35.0,7.3,21600,4246.0,4114
16888,250,3,23,13,20221011,2022-10-11,981,258,35.0,5.6,21600,5676.0,3634
16889,250,3,22,13,20221011,2022-10-11,1063,311,35.0,6.0,23400,6842.0,4595
16890,250,3,17,13,20221012,2022-10-12,981,275,35.0,5.3,21600,6050.0,1535
16891,250,3,23,13,20221012,2022-10-12,981,155,35.0,2.6,21600,3410.0,2844
16892,250,3,22,13,20221012,2022-10-12,1063,279,35.0,5.8,23400,6138.0,3931
16893,250,3,17,13,20221013,2022-10-13,981,266,35.0,6.6,21600,5852.0,2353
16894,250,3,23,13,20221013,2022-10-13,981,195,35.0,2.6,21600,4290.0,2182
16895,250,3,22,13,20221013,2022-10-13,1063,344,35.0,5.8,23400,7568.0,2971
16896,250,3,17,13,20221015,2022-10-15,981,203,35.0,2.9,21600,4466.0,3555
16897,250,3,23,13,20221015,2022-10-15,981,252,35.0,6.0,21600,5544.0,2048
16898,250,3,22,13,20221015,2022-10-15,1063,333,35.0,6.6,23400,7326.0,4382
16899,251,3,23,9,20250708,2025-07-08,1928,574,35.0,5.0,21600,6428.799999999999,1754
16900,251,3,23,9,20250709,2025-07-09,1928,634,35.0,4.7,21600,7100.799999999999,2668
16901,251,3,23,9,20250710,2025-07-10,1928,821,42.6,5.1,21600,9195.199999999999,1339
16902,251,3,23,9,20250712,2025-07-12,1928,683,35.4,3.5,21600,7649.599999999999,3349
16903,251,3,23,9,20250713,2025-07-13,1928,623,35.0,3.3,21600,6977.599999999999,3286
16904,251,3,23,9,20250714,2025-07-14,1928,476,35.0,3.2,21600,5331.2,1413
16905,251,3,23,9,20250715,2025-07-15,1928,886,45.9,3.7,21600,9923.199999999999,1680
16906,251,3,23,9,20250716,2025-07-16,1928,719,37.3,5.2,21600,8052.799999999999,3116
16907,251,3,23,9,20250717,2025-07-17,1928,762,39.5,5.4,21600,8534.4,2750
16908,251,3,23,9,20250719,2025-07-19,1928,668,35.0,4.6,21600,7481.599999999999,2316
16909,251,3,23,9,20250720,2025-07-20,1928,621,35.0,3.2,21600,6955.2,3048
16910,251,3,23,9,20250721,2025-07-21,1928,582,35.0,2.9,21600,6518.4,2665
16911,251,3,23,9,20250722,2025-07-22,1928,547,35.0,4.1,21600,6126.4,2349
16912,251,3,23,9,20250723,2025-07-23,1928,353,35.0,6.5,21600,3953.6,2006
16913,251,3,23,9,20250724,2025-07-24,1928,559,35.0,2.6,21600,6260.799999999999,4223
