KnittingID,FactoryID,MachineID,DateKey,Date,RPM,EfficiencyPct,RunHours,ProductionKG,MajorFault,StopMinutes
740,1,KM-015,20231213,2023-12-13,756,82.2,9,102,Oil Spot,31
741,1,KM-050,20231012,2023-10-12,760,87.8,18,205,Hole,9
742,1,KM-047,20241009,2024-10-09,722,90.5,10,108,Barré,8
743,1,KM-006,20230924,2023-09-24,746,80.0,15,167,Hole,32
744,1,KM-044,20250509,2025-05-09,860,90.2,10,129,Uneven Loop,36
745,1,KM-033,20240128,2024-01-28,872,83.8,14,183,Hole,44
746,1,KM-013,20240529,2024-05-29,603,84.3,19,171,Barré,52
747,1,KM-023,20220216,2022-02-16,725,91.8,18,195,Barré,48
748,1,KM-039,20250109,2025-01-09,621,81.4,10,93,Slub,53
749,1,KM-034,20230315,2023-03-15,715,69.7,13,139,Needle Mark,37
750,1,KM-023,20250528,2025-05-28,626,76.4,14,131,Needle Mark,28
751,1,KM-008,20251021,2025-10-21,773,89.7,11,127,Barré,59
752,1,KM-050,20230913,2023-09-13,660,72.8,15,148,Oil Spot,21
753,1,KM-014,20220901,2022-09-01,601,84.9,17,153,Uneven Loop,18
754,1,KM-020,20240401,2024-04-01,863,87.3,8,103,Uneven Loop,44
755,1,KM-032,20251114,2025-11-14,629,74.6,17,160,Uneven Loop,26
756,1,KM-020,20250103,2025-01-03,781,67.9,13,152,Slub,16
757,1,KM-026,20221111,2022-11-11,781,65.2,14,164,Uneven Loop,17
758,1,KM-006,20250515,2025-05-15,870,78.9,10,130,Uneven Loop,12
759,1,KM-032,20220902,2022-09-02,603,69.2,18,162,Oil Spot,19
760,1,KM-031,20221123,2022-11-23,802,75.1,13,156,Uneven Loop,16
761,1,KM-035,20250703,2025-07-03,737,67.9,15,165,Slub,58
762,1,KM-029,20220515,2022-05-15,682,68.8,19,194,Uneven Loop,5
763,1,KM-023,20241003,2024-10-03,701,68.0,12,126,Hole,13
764,1,KM-026,20250915,2025-09-15,815,85.1,22,268,Hole,15
765,1,KM-043,20240321,2024-03-21,701,90.6,18,189,Oil Spot,12
766,1,KM-027,20220308,2022-03-08,850,79.9,20,255,Slub,50
767,1,KM-009,20220630,2022-06-30,766,85.3,20,229,Uneven Loop,37
768,1,KM-047,20240127,2024-01-27,799,68.5,9,107,Hole,13
769,1,KM-010,20240205,2024-02-05,776,78.5,20,232,Slub,20
770,1,KM-004,20250424,2025-04-24,775,76.6,17,197,Slub,5
771,1,KM-028,20221214,2022-12-14,845,72.8,15,190,Hole,53
772,1,KM-028,20250326,2025-03-26,726,81.7,19,206,Barré,16
773,1,KM-016,20241023,2024-10-23,743,85.7,21,234,Oil Spot,49
774,1,KM-016,20220208,2022-02-08,819,70.4,19,233,Hole,49
775,1,KM-047,20250331,2025-03-31,857,81.5,11,141,Barré,45
776,1,KM-041,20240420,2024-04-20,676,71.2,10,101,Uneven Loop,7
777,1,KM-018,20230728,2023-07-28,698,90.1,14,146,Hole,44
778,1,KM-013,20230406,2023-04-06,646,88.3,14,135,Uneven Loop,38
779,1,KM-020,20240528,2024-05-28,718,71.0,14,150,Uneven Loop,8
780,1,KM-033,20230526,2023-05-26,818,82.4,12,147,Hole,22
781,1,KM-024,20250626,2025-06-26,743,90.5,19,211,Uneven Loop,20
782,1,KM-021,20230425,2023-04-25,624,69.9,8,74,Hole,47
783,1,KM-048,20240707,2024-07-07,764,70.7,15,171,Oil Spot,43
784,1,KM-007,20230420,2023-04-20,820,70.0,15,184,Oil Spot,26
785,1,KM-020,20230702,2023-07-02,657,67.6,8,78,Slub,40
786,1,KM-050,20220401,2022-04-01,666,73.9,19,189,Oil Spot,52
787,1,KM-050,20240515,2024-05-15,870,81.3,11,143,Slub,22
788,1,KM-014,20230507,2023-05-07,899,75.4,22,296,Hole,13
789,1,KM-041,20230910,2023-09-10,661,66.1,22,218,Slub,57
790,1,KM-013,20230106,2023-01-06,698,84.0,22,230,Hole,9
791,1,KM-035,20221025,2022-10-25,775,73.1,15,174,Needle Mark,39
792,1,KM-047,20240626,2024-06-26,678,66.2,11,111,Uneven Loop,40
793,1,KM-046,20230404,2023-04-04,729,89.1,20,218,Barré,27
794,1,KM-024,20240429,2024-04-29,829,82.0,9,111,Uneven Loop,9
795,1,KM-031,20230315,2023-03-15,814,79.1,16,195,Hole,15
796,1,KM-039,20230711,2023-07-11,740,83.8,10,111,Oil Spot,7
797,1,KM-037,20230923,2023-09-23,631,86.4,19,179,Needle Mark,52
798,1,KM-026,20220625,2022-06-25,853,83.5,21,268,Barré,9
799,1,KM-011,20230519,2023-05-19,824,85.3,14,173,Barré,54
800,1,KM-025,20220501,2022-05-01,805,81.4,11,132,Needle Mark,5
801,2,KM-011,20250619,2025-06-19,892,70.9,19,254,Hole,55
802,2,KM-033,20230421,2023-04-21,833,78.6,19,237,Barré,21
803,2,KM-020,20231123,2023-11-23,712,73.0,12,128,Barré,12
804,2,KM-011,20231205,2023-12-05,714,66.2,11,117,Oil Spot,7
805,2,KM-041,20220604,2022-06-04,675,90.4,12,121,Needle Mark,22
806,2,KM-004,20250403,2025-04-03,727,91.7,11,119,Barré,12
807,2,KM-001,20231021,2023-10-21,777,82.1,13,151,Oil Spot,10
808,2,KM-046,20230901,2023-09-01,881,72.1,10,132,Uneven Loop,44
809,2,KM-019,20220818,2022-08-18,766,91.6,18,206,Hole,57
810,2,KM-023,20220804,2022-08-04,712,84.7,12,128,Needle Mark,21
811,2,KM-002,20240309,2024-03-09,875,82.7,21,275,Barré,11
812,2,KM-047,20250904,2025-09-04,795,90.5,12,143,Slub,45
813,2,KM-039,20250923,2025-09-23,882,70.6,15,198,Needle Mark,25
814,2,KM-018,20240402,2024-04-02,704,80.7,20,211,Uneven Loop,14
815,2,KM-029,20230808,2023-08-08,718,84.7,14,150,Oil Spot,14
816,2,KM-031,20240716,2024-07-16,647,78.4,15,145,Needle Mark,57
817,2,KM-012,20220103,2022-01-03,696,80.4,19,198,Needle Mark,46
818,2,KM-019,20241014,2024-10-14,610,73.4,22,201,Needle Mark,57
819,2,KM-026,20230202,2023-02-02,696,66.9,9,93,Uneven Loop,20
820,2,KM-030,20230502,2023-05-02,806,67.7,16,193,Needle Mark,51
821,2,KM-049,20250218,2025-02-18,606,81.3,14,127,Uneven Loop,6
822,2,KM-008,20220207,2022-02-07,606,85.6,18,163,Hole,13
823,2,KM-016,20220201,2022-02-01,642,72.2,18,173,Barré,5
824,2,KM-001,20220111,2022-01-11,654,79.6,21,206,Oil Spot,59
825,2,KM-046,20250105,2025-01-05,643,70.5,15,144,Barré,33
826,2,KM-011,20220506,2022-05-06,757,74.0,10,113,Needle Mark,8
827,2,KM-035,20220110,2022-01-10,736,81.9,9,99,Hole,57
828,2,KM-003,20241225,2024-12-25,652,79.7,9,88,Barré,58
829,2,KM-027,20230714,2023-07-14,672,65.0,11,110,Hole,19
830,2,KM-028,20220818,2022-08-18,797,69.0,18,215,Oil Spot,19
831,2,KM-044,20230101,2023-01-01,796,83.5,19,226,Hole,36
832,2,KM-011,20241027,2024-10-27,656,71.1,12,118,Oil Spot,9
833,2,KM-040,20241227,2024-12-27,770,68.2,22,254,Hole,7
834,2,KM-039,20240706,2024-07-06,677,69.8,16,162,Oil Spot,43
835,2,KM-012,20250523,2025-05-23,817,69.1,18,220,Slub,24
836,2,KM-040,20240529,2024-05-29,746,74.4,9,100,Oil Spot,36
837,2,KM-043,20220419,2022-04-19,788,90.2,20,236,Slub,56
838,2,KM-005,20250202,2025-02-02,601,88.3,10,90,Slub,14
839,2,KM-021,20231031,2023-10-31,675,75.5,19,192,Uneven Loop,57
840,2,KM-005,20220828,2022-08-28,657,80.6,19,187,Oil Spot,14
841,2,KM-006,20220424,2022-04-24,765,91.9,10,114,Uneven Loop,27
842,2,KM-021,20230304,2023-03-04,853,76.4,19,243,Uneven Loop,43
843,2,KM-041,20250213,2025-02-13,770,68.7,18,207,Needle Mark,29
844,2,KM-027,20221013,2022-10-13,881,78.4,16,211,Uneven Loop,39
845,2,KM-035,20240727,2024-07-27,717,75.4,17,182,Slub,31
846,2,KM-034,20230214,2023-02-14,895,86.0,20,268,Slub,19
847,2,KM-045,20240322,2024-03-22,644,71.4,8,77,Needle Mark,59
848,2,KM-002,20241009,2024-10-09,785,80.1,10,117,Hole,8
849,2,KM-023,20250926,2025-09-26,784,87.9,21,246,Needle Mark,23
850,2,KM-030,20251029,2025-10-29,673,87.6,16,161,Uneven Loop,20
851,2,KM-014,20221107,2022-11-07,714,66.5,10,107,Hole,49
852,2,KM-046,20220928,2022-09-28,673,75.2,8,80,Slub,32
853,2,KM-024,20220531,2022-05-31,627,83.9,18,169,Barré,9
854,2,KM-031,20241218,2024-12-18,680,65.8,13,132,Needle Mark,10
855,2,KM-016,20220521,2022-05-21,639,65.3,21,201,Uneven Loop,14
856,2,KM-049,20220625,2022-06-25,693,77.7,10,103,Slub,38
857,2,KM-045,20231216,2023-12-16,753,77.7,19,214,Oil Spot,33
858,2,KM-042,20230630,2023-06-30,606,72.7,10,90,Hole,46
859,2,KM-003,20240802,2024-08-02,688,78.6,8,82,Uneven Loop,58
860,2,KM-028,20241018,2024-10-18,832,80.0,21,262,Oil Spot,41
861,2,KM-033,20230106,2023-01-06,756,84.2,14,158,Needle Mark,22
862,2,KM-006,20220117,2022-01-17,867,75.2,10,130,Slub,18
863,2,KM-026,20230306,2023-03-06,628,70.9,10,94,Slub,40
864,2,KM-039,20221026,2022-10-26,639,87.0,15,143,Uneven Loop,25
865,2,KM-042,20230918,2023-09-18,807,87.3,10,121,Hole,56
866,2,KM-024,20220910,2022-09-10,817,70.3,9,110,Hole,9
867,2,KM-024,20250101,2025-01-01,771,65.8,12,138,Needle Mark,39
868,2,KM-007,20250528,2025-05-28,633,70.7,8,75,Oil Spot,17
869,2,KM-036,20240824,2024-08-24,703,82.2,8,84,Needle Mark,22
870,2,KM-006,20240506,2024-05-06,891,80.2,17,227,Uneven Loop,7
871,2,KM-004,20230423,2023-04-23,761,67.5,12,136,Hole,27
872,2,KM-049,20221127,2022-11-27,744,90.9,16,178,Needle Mark,25
873,2,KM-049,20230410,2023-04-10,800,84.6,10,120,Slub,48
874,2,KM-007,20220207,2022-02-07,769,76.0,19,219,Barré,11
875,2,KM-033,20240919,2024-09-19,676,65.6,20,202,Uneven Loop,35
876,2,KM-038,20240926,2024-09-26,619,72.8,10,92,Slub,34
877,2,KM-006,20220519,2022-05-19,647,90.7,11,106,Needle Mark,56
878,2,KM-044,20240617,2024-06-17,672,85.8,10,100,Barré,38
879,2,KM-047,20240310,2024-03-10,867,90.1,13,169,Uneven Loop,55
880,2,KM-009,20251005,2025-10-05,773,72.9,17,197,Uneven Loop,7
881,2,KM-046,20230522,2023-05-22,798,71.5,17,203,Barré,9
882,2,KM-010,20240829,2024-08-29,890,82.0,15,200,Hole,56
883,2,KM-001,20240515,2024-05-15,673,85.7,12,121,Barré,60
884,2,KM-006,20221216,2022-12-16,855,67.5,13,166,Needle Mark,23
885,2,KM-011,20220626,2022-06-26,634,72.6,13,123,Oil Spot,10
886,2,KM-005,20250403,2025-04-03,691,84.2,15,155,Oil Spot,35
887,2,KM-017,20250314,2025-03-14,826,82.6,10,123,Hole,41
888,2,KM-032,20230712,2023-07-12,620,74.8,12,111,Uneven Loop,31
889,2,KM-040,20230818,2023-08-18,666,76.9,16,159,Barré,25
890,2,KM-024,20230210,2023-02-10,642,83.4,16,154,Uneven Loop,21
891,2,KM-044,20251119,2025-11-19,621,81.8,18,167,Hole,52
892,2,KM-016,20240714,2024-07-14,887,65.2,21,279,Hole,23
893,2,KM-025,20250613,2025-06-13,681,80.4,21,214,Hole,19
894,2,KM-025,20251014,2025-10-14,836,83.1,13,163,Uneven Loop,34
895,2,KM-042,20241214,2024-12-14,873,89.3,15,196,Hole,10
896,2,KM-012,20240523,2024-05-23,655,89.8,22,216,Uneven Loop,54
897,2,KM-028,20240721,2024-07-21,702,75.8,9,94,Oil Spot,26
898,2,KM-039,20250129,2025-01-29,848,70.7,19,241,Uneven Loop,12
899,2,KM-018,20230605,2023-06-05,832,66.0,10,124,Uneven Loop,14
900,2,KM-041,20221022,2022-10-22,709,73.6,8,85,Barré,54
901,2,KM-025,20240921,2024-09-21,631,90.3,13,123,Uneven Loop,35
902,2,KM-014,20230912,2023-09-12,627,70.7,8,75,Slub,32
903,2,KM-018,20240205,2024-02-05,729,82.2,9,98,Needle Mark,9
904,2,KM-018,20230916,2023-09-16,807,67.2,21,254,Slub,33
905,2,KM-027,20221211,2022-12-11,868,70.8,22,286,Oil Spot,16
906,2,KM-004,20250111,2025-01-11,647,89.2,14,135,Oil Spot,53
907,2,KM-020,20220925,2022-09-25,684,70.4,14,143,Uneven Loop,35
908,2,KM-035,20241031,2024-10-31,682,91.1,14,143,Oil Spot,49
909,2,KM-037,20220502,2022-05-02,799,87.2,16,191,Barré,17
910,2,KM-005,20251010,2025-10-10,896,81.6,13,174,Slub,57
911,2,KM-047,20231227,2023-12-27,762,65.4,22,251,Uneven Loop,14
912,2,KM-032,20250914,2025-09-14,762,68.1,18,205,Uneven Loop,21
913,2,KM-034,20240921,2024-09-21,601,91.7,21,189,Needle Mark,45
914,2,KM-029,20230202,2023-02-02,896,67.6,11,147,Slub,17
915,2,KM-027,20250227,2025-02-27,879,85.9,17,224,Uneven Loop,18
916,2,KM-023,20220831,2022-08-31,707,90.7,18,190,Barré,5
917,2,KM-024,20250506,2025-05-06,786,65.4,22,259,Oil Spot,37
918,2,KM-008,20220519,2022-05-19,855,82.5,15,192,Uneven Loop,31
919,2,KM-023,20250411,2025-04-11,780,87.4,14,163,Barré,53
920,2,KM-022,20220807,2022-08-07,658,90.0,15,148,Uneven Loop,28
921,2,KM-012,20230124,2023-01-24,883,81.1,16,211,Uneven Loop,29
922,2,KM-019,20240114,2024-01-14,823,82.1,19,234,Barré,59
923,2,KM-007,20220704,2022-07-04,644,86.8,9,86,Hole,46
924,2,KM-002,20241011,2024-10-11,810,67.8,19,230,Barré,39
925,2,KM-007,20240527,2024-05-27,827,78.6,20,248,Hole,47
926,2,KM-019,20230720,2023-07-20,815,70.7,20,244,Uneven Loop,40
927,2,KM-025,20250526,2025-05-26,658,70.3,15,148,Hole,27
928,2,KM-030,20230310,2023-03-10,811,89.5,18,218,Slub,55
929,2,KM-048,20220926,2022-09-26,802,65.2,13,156,Needle Mark,37
930,2,KM-019,20251122,2025-11-22,737,88.7,12,132,Oil Spot,58
931,2,KM-027,20230417,2023-04-17,723,65.1,22,238,Uneven Loop,7
932,2,KM-001,20250515,2025-05-15,613,69.1,13,119,Barré,57
933,2,KM-048,20240624,2024-06-24,762,74.0,17,194,Uneven Loop,20
934,2,KM-036,20240911,2024-09-11,800,70.2,18,216,Uneven Loop,58
935,2,KM-004,20240816,2024-08-16,895,76.6,18,241,Uneven Loop,51
936,2,KM-012,20240301,2024-03-01,806,89.4,16,193,Needle Mark,32
937,2,KM-015,20220527,2022-05-27,650,84.2,10,97,Barré,12
938,2,KM-041,20250624,2025-06-24,895,86.2,21,281,Slub,21
939,2,KM-036,20241125,2024-11-25,681,90.6,11,112,Hole,10
940,2,KM-002,20220711,2022-07-11,823,65.3,20,246,Barré,14
941,2,KM-002,20220419,2022-04-19,878,89.9,9,118,Barré,29
942,2,KM-002,20250220,2025-02-20,666,91.6,18,179,Slub,54
943,2,KM-023,20250112,2025-01-12,695,71.5,22,229,Needle Mark,24
944,2,KM-013,20250201,2025-02-01,874,87.7,19,249,Uneven Loop,54
945,2,KM-017,20231107,2023-11-07,626,72.4,22,206,Needle Mark,45
946,2,KM-002,20230929,2023-09-29,896,88.4,9,120,Uneven Loop,43
947,2,KM-008,20230102,2023-01-02,654,68.8,12,117,Needle Mark,10
948,2,KM-005,20240916,2024-09-16,853,87.8,22,281,Needle Mark,30
949,2,KM-007,20250801,2025-08-01,851,86.5,14,178,Hole,36
950,2,KM-041,20221130,2022-11-30,639,70.7,14,134,Uneven Loop,25
951,2,KM-041,20240304,2024-03-04,830,86.8,10,124,Oil Spot,5
952,2,KM-012,20231118,2023-11-18,890,82.0,21,280,Hole,12
953,2,KM-022,20240112,2024-01-12,777,78.1,17,198,Barré,39
954,2,KM-001,20250327,2025-03-27,681,79.1,12,122,Hole,17
955,2,KM-039,20241211,2024-12-11,615,79.5,16,147,Barré,53
956,2,KM-010,20240119,2024-01-19,710,88.4,9,95,Needle Mark,6
957,2,KM-021,20250627,2025-06-27,670,70.9,19,190,Slub,13
958,2,KM-018,20240915,2024-09-15,740,78.0,9,99,Oil Spot,50
959,2,KM-036,20221213,2022-12-13,750,77.6,20,225,Uneven Loop,32
960,2,KM-033,20220303,2022-03-03,804,89.9,12,144,Needle Mark,17
961,2,KM-044,20240920,2024-09-20,743,91.0,9,100,Barré,55
962,2,KM-050,20241025,2024-10-25,900,73.4,20,270,Needle Mark,51
963,2,KM-032,20250221,2025-02-21,821,88.8,14,172,Barré,52
964,2,KM-018,20230526,2023-05-26,763,81.8,17,194,Uneven Loop,32
965,2,KM-013,20220304,2022-03-04,890,74.5,22,293,Slub,57
966,2,KM-005,20231007,2023-10-07,830,69.5,8,99,Barré,21
967,2,KM-038,20221220,2022-12-20,809,72.9,21,254,Slub,38
968,2,KM-023,20240814,2024-08-14,803,65.8,10,120,Oil Spot,32
969,2,KM-012,20240315,2024-03-15,783,71.6,11,129,Slub,28
970,2,KM-024,20251014,2025-10-14,674,86.0,9,90,Hole,25
971,2,KM-045,20220211,2022-02-11,605,84.4,11,99,Uneven Loop,41
972,2,KM-021,20241223,2024-12-23,719,80.2,14,150,Oil Spot,43
973,2,KM-014,20250523,2025-05-23,869,70.9,16,208,Oil Spot,50
974,2,KM-039,20240910,2024-09-10,638,80.5,18,172,Uneven Loop,48
975,2,KM-049,20250820,2025-08-20,822,73.6,13,160,Needle Mark,17
976,2,KM-004,20220926,2022-09-26,852,78.5,12,153,Uneven Loop,12
977,2,KM-008,20251023,2025-10-23,831,69.6,13,162,Barré,29
978,2,KM-016,20220525,2022-05-25,895,65.6,8,107,Slub,55
979,2,KM-037,20240405,2024-04-05,602,89.6,12,108,Needle Mark,58
980,2,KM-026,20220726,2022-07-26,618,89.2,22,203,Barré,7
981,2,KM-022,20220325,2022-03-25,608,66.9,9,82,Uneven Loop,51
982,2,KM-020,20230313,2023-03-13,740,73.6,13,144,Uneven Loop,10
983,2,KM-036,20230526,2023-05-26,760,78.3,8,91,Uneven Loop,24
984,2,KM-045,20220924,2022-09-24,832,78.3,18,224,Hole,58
985,2,KM-024,20240921,2024-09-21,652,65.8,8,78,Hole,13
986,2,KM-007,20241111,2024-11-11,765,88.3,19,218,Uneven Loop,19
987,2,KM-011,20220211,2022-02-11,645,70.2,22,212,Oil Spot,57
988,2,KM-035,20220908,2022-09-08,602,90.2,21,189,Hole,21
989,2,KM-003,20240323,2024-03-23,656,66.3,12,118,Hole,21
990,2,KM-022,20230202,2023-02-02,794,72.3,10,119,Needle Mark,42
991,2,KM-030,20241208,2024-12-08,661,68.4,21,208,Needle Mark,53
992,2,KM-038,20231123,2023-11-23,811,82.2,18,218,Hole,38
993,2,KM-034,20230410,2023-04-10,723,80.6,18,195,Uneven Loop,22
994,2,KM-021,20250303,2025-03-03,847,71.1,12,152,Oil Spot,50
995,2,KM-006,20220217,2022-02-17,780,80.1,21,245,Needle Mark,47
996,2,KM-042,20240330,2024-03-30,705,83.8,9,95,Uneven Loop,8
997,2,KM-014,20221026,2022-10-26,606,83.1,15,136,Uneven Loop,17
998,2,KM-032,20251114,2025-11-14,653,74.2,21,205,Barré,53
999,2,KM-034,20230110,2023-01-10,863,88.2,20,258,Oil Spot,50
1000,2,KM-030,20240121,2024-01-21,678,87.9,9,91,Needle Mark,19
1001,2,KM-024,20220527,2022-05-27,797,91.3,21,251,Barré,37
1002,2,KM-013,20230817,2023-08-17,804,70.1,12,144,Uneven Loop,15
1003,2,KM-044,20230812,2023-08-12,757,90.7,17,193,Slub,11
1004,2,KM-010,20220327,2022-03-27,836,88.7,19,238,Hole,20
1005,2,KM-002,20240620,2024-06-20,835,70.0,8,100,Uneven Loop,47
1006,2,KM-034,20250116,2025-01-16,831,74.5,9,112,Barré,10
1007,2,KM-023,20221001,2022-10-01,820,70.7,14,172,Barré,32
1008,2,KM-033,20240104,2024-01-04,770,66.4,12,138,Oil Spot,11
1009,2,KM-004,20250623,2025-06-23,795,84.8,14,166,Needle Mark,23
1010,2,KM-013,20220305,2022-03-05,806,69.8,12,145,Barré,43
1011,2,KM-032,20231112,2023-11-12,865,76.7,18,233,Hole,46
1012,2,KM-016,20220218,2022-02-18,656,70.9,8,78,Hole,41
1013,2,KM-018,20251107,2025-11-07,722,66.8,9,97,Oil Spot,19
1014,2,KM-040,20220703,2022-07-03,807,75.6,9,108,Needle Mark,51
1015,2,KM-045,20230318,2023-03-18,737,78.4,10,110,Needle Mark,27
1016,2,KM-041,20230929,2023-09-29,747,84.1,12,134,Slub,5
1017,2,KM-007,20250705,2025-07-05,694,78.6,19,197,Barré,35
1018,2,KM-048,20241022,2024-10-22,756,88.0,19,215,Needle Mark,15
1019,2,KM-021,20250726,2025-07-26,635,69.5,13,123,Uneven Loop,14
1020,2,KM-001,20241026,2024-10-26,842,76.6,8,101,Needle Mark,21
1021,2,KM-005,20220722,2022-07-22,687,83.3,21,216,Hole,43
1022,2,KM-023,20250513,2025-05-13,842,80.7,15,189,Needle Mark,35
1023,2,KM-008,20250103,2025-01-03,623,87.1,17,158,Slub,23
1024,2,KM-015,20220711,2022-07-11,868,78.6,20,260,Needle Mark,54
1025,2,KM-007,20230227,2023-02-27,651,73.2,19,185,Oil Spot,33
1026,2,KM-032,20250430,2025-04-30,779,91.7,12,140,Slub,36
1027,2,KM-017,20230426,2023-04-26,786,77.4,21,247,Oil Spot,24
1028,2,KM-046,20230329,2023-03-29,770,89.1,20,231,Slub,59
1029,2,KM-039,20220206,2022-02-06,847,68.0,18,228,Barré,51
1030,2,KM-041,20230610,2023-06-10,610,69.0,14,128,Needle Mark,47
1031,2,KM-010,20220420,2022-04-20,782,78.4,11,129,Barré,52
1032,2,KM-045,20241018,2024-10-18,820,74.7,19,233,Hole,17
1033,2,KM-025,20240119,2024-01-19,655,91.1,22,216,Slub,48
1034,2,KM-035,20231117,2023-11-17,830,91.7,22,273,Barré,16
1035,2,KM-017,20251029,2025-10-29,778,89.0,14,163,Barré,31
1036,2,KM-018,20251111,2025-11-11,758,70.1,17,193,Barré,49
1037,2,KM-022,20240620,2024-06-20,662,76.7,15,148,Barré,55
1038,2,KM-023,20230702,2023-07-02,747,68.0,8,89,Uneven Loop,48
1039,2,KM-010,20230818,2023-08-18,838,83.4,16,201,Oil Spot,44
1040,2,KM-036,20251127,2025-11-27,683,73.2,12,122,Hole,56
1041,2,KM-019,20250103,2025-01-03,607,77.3,11,100,Oil Spot,57
1042,2,KM-038,20230205,2023-02-05,663,66.4,12,119,Hole,32
1043,2,KM-023,20250210,2025-02-10,600,66.3,10,90,Oil Spot,23
1044,2,KM-033,20250606,2025-06-06,887,69.2,9,119,Slub,22
1045,2,KM-010,20221009,2022-10-09,700,76.7,22,231,Hole,23
1046,2,KM-015,20221007,2022-10-07,616,77.8,13,120,Needle Mark,56
1047,2,KM-044,20250326,2025-03-26,797,76.4,22,263,Hole,21
1048,2,KM-020,20240820,2024-08-20,759,69.7,14,159,Slub,25
1049,2,KM-038,20220920,2022-09-20,671,83.4,11,110,Oil Spot,13
1050,2,KM-027,20220821,2022-08-21,883,70.4,12,158,Hole,24
1051,2,KM-037,20220506,2022-05-06,836,79.7,14,175,Uneven Loop,11
1052,2,KM-009,20231120,2023-11-20,869,76.9,13,169,Barré,48
1053,2,KM-046,20251106,2025-11-06,783,77.6,14,164,Uneven Loop,31
1054,2,KM-027,20241007,2024-10-07,836,65.7,16,200,Hole,54
1055,2,KM-027,20240921,2024-09-21,645,85.4,17,164,Oil Spot,55
1056,2,KM-016,20220309,2022-03-09,897,78.8,10,134,Barré,39
1057,2,KM-037,20220403,2022-04-03,750,66.4,21,236,Uneven Loop,13
1058,2,KM-026,20250104,2025-01-04,603,77.5,20,180,Barré,34
1059,2,KM-004,20240701,2024-07-01,643,66.5,21,202,Slub,11
1060,2,KM-022,20230827,2023-08-27,649,87.2,17,165,Uneven Loop,49
1061,2,KM-022,20250312,2025-03-12,631,68.3,17,160,Slub,37
1062,2,KM-048,20240127,2024-01-27,627,83.9,16,150,Needle Mark,40
1063,2,KM-048,20251120,2025-11-20,853,68.7,22,281,Slub,45
1064,2,KM-010,20230331,2023-03-31,754,82.0,19,214,Hole,56
1065,2,KM-032,20220401,2022-04-01,702,68.1,8,84,Needle Mark,43
1066,2,KM-008,20230301,2023-03-01,866,67.6,11,142,Hole,35
1067,2,KM-002,20230301,2023-03-01,858,77.0,8,102,Hole,24
1068,2,KM-026,20230421,2023-04-21,847,91.5,21,266,Needle Mark,58
1069,2,KM-035,20231005,2023-10-05,733,87.2,18,197,Uneven Loop,59
1070,2,KM-043,20240712,2024-07-12,663,76.7,18,179,Hole,16
1071,2,KM-010,20221231,2022-12-31,723,69.6,19,206,Slub,39
1072,2,KM-013,20240912,2024-09-12,843,78.0,12,151,Slub,11
1073,2,KM-038,20250207,2025-02-07,852,74.9,12,153,Uneven Loop,29
1074,2,KM-045,20220131,2022-01-31,654,77.5,21,206,Uneven Loop,14
1075,2,KM-002,20250617,2025-06-17,745,77.3,17,189,Uneven Loop,5
1076,2,KM-038,20230330,2023-03-30,755,65.9,18,203,Slub,44
1077,2,KM-029,20250527,2025-05-27,621,89.5,13,121,Needle Mark,34
1078,2,KM-047,20220114,2022-01-14,834,72.5,10,125,Oil Spot,37
1079,2,KM-033,20220423,2022-04-23,707,74.4,19,201,Barré,29
1080,2,KM-033,20251015,2025-10-15,632,69.7,10,94,Oil Spot,46
1081,2,KM-047,20230803,2023-08-03,888,74.2,19,253,Needle Mark,22
1082,2,KM-049,20250223,2025-02-23,755,89.9,9,101,Slub,35
1083,2,KM-025,20220221,2022-02-21,841,81.4,10,126,Barré,50
1084,2,KM-033,20220318,2022-03-18,869,72.0,19,247,Oil Spot,42
1085,2,KM-038,20220811,2022-08-11,778,80.8,21,245,Uneven Loop,9
1086,2,KM-003,20220523,2022-05-23,615,88.0,10,92,Needle Mark,11
1087,2,KM-043,20250414,2025-04-14,654,78.5,18,176,Uneven Loop,25
1088,2,KM-049,20220628,2022-06-28,718,91.5,20,215,Slub,55
1089,2,KM-016,20220922,2022-09-22,653,89.3,10,97,Slub,29
1090,2,KM-049,20220906,2022-09-06,815,89.9,8,97,Barré,21
1091,2,KM-008,20241212,2024-12-12,619,87.9,9,83,Uneven Loop,53
1092,2,KM-024,20240128,2024-01-28,615,89.9,13,119,Hole,49
1093,2,KM-029,20220101,2022-01-01,793,68.6,18,214,Barré,40
1094,2,KM-013,20240902,2024-09-02,700,71.8,15,157,Slub,23
1095,2,KM-015,20240430,2024-04-30,703,85.0,14,147,Barré,56
1096,2,KM-013,20240203,2024-02-03,644,80.7,18,173,Slub,11
1097,2,KM-014,20240923,2024-09-23,617,86.9,22,203,Hole,28
1098,2,KM-050,20251020,2025-10-20,808,80.3,21,254,Hole,26
1099,2,KM-012,20220725,2022-07-25,870,78.4,21,274,Needle Mark,41
1100,2,KM-031,20231215,2023-12-15,856,74.5,17,218,Barré,59
1101,2,KM-009,20240817,2024-08-17,634,76.8,18,171,Uneven Loop,60
1102,2,KM-005,20231120,2023-11-20,891,67.1,20,267,Barré,24
1103,2,KM-007,20240521,2024-05-21,660,78.5,8,79,Barré,39
1104,2,KM-022,20231014,2023-10-14,611,71.0,12,109,Oil Spot,29
1105,2,KM-046,20221022,2022-10-22,783,66.8,21,246,Needle Mark,23
