FinishingID,OrderID,FactoryID,StyleID,DateKey,FinishingDate,FinishedQty,PackedQty,RejectQty
4579,326,1,33,20250413,2025-04-13,14225,13974,251
4580,326,1,33,20250414,2025-04-14,10096,9542,554
4581,326,1,33,20250415,2025-04-15,13712,13214,498
4582,326,1,33,20250416,2025-04-16,8971,8456,515
4583,326,1,33,20250417,2025-04-17,11107,10445,662
4584,327,3,59,20220407,2022-04-07,4430,4278,152
4585,327,3,59,20220409,2022-04-09,2927,2788,139
4586,327,3,59,20220410,2022-04-10,2699,2565,134
4587,327,3,59,20220411,2022-04-11,3716,3548,168
4588,327,3,59,20220412,2022-04-12,4665,4520,145
4589,327,3,59,20220413,2022-04-13,4807,4653,154
4590,327,3,59,20220414,2022-04-14,3784,3691,93
4591,328,2,43,20220214,2022-02-14,4028,3867,161
4592,328,2,43,20220215,2022-02-15,4066,3880,186
4593,328,2,43,20220216,2022-02-16,4635,4436,199
4594,328,2,43,20220217,2022-02-17,4284,4218,66
4595,328,2,43,20220219,2022-02-19,3691,3598,93
4596,328,2,43,20220220,2022-02-20,6339,5999,340
4597,328,2,43,20220221,2022-02-21,5509,5421,88
4598,328,2,43,20220222,2022-02-22,6873,6669,204
4599,328,2,43,20220223,2022-02-23,3146,3037,109
4600,328,2,43,20220224,2022-02-24,3650,3469,181
4601,328,2,43,20220226,2022-02-26,3405,3277,128
4602,328,2,43,20220227,2022-02-27,3688,3486,202
4603,328,2,43,20220228,2022-02-28,5567,5478,89
4604,328,2,43,20220301,2022-03-01,3985,3891,94
4605,328,2,43,20220302,2022-03-02,5686,5542,144
4606,328,2,43,20220303,2022-03-03,3904,3849,55
4607,328,2,43,20220305,2022-03-05,6097,5987,110
4608,328,2,43,20220306,2022-03-06,4473,4420,53
4609,328,2,43,20220307,2022-03-07,5629,5446,183
4610,328,2,43,20220308,2022-03-08,6331,6173,158
4611,328,2,43,20220309,2022-03-09,3994,3835,159
4612,328,2,43,20220310,2022-03-10,5500,5428,72
4613,329,3,18,20240817,2024-08-17,872,834,38
4614,329,3,18,20240818,2024-08-18,858,839,19
4615,329,3,18,20240819,2024-08-19,861,822,39
4616,329,3,18,20240820,2024-08-20,503,496,7
4617,329,3,18,20240821,2024-08-21,836,810,26
4618,329,3,18,20240822,2024-08-22,1099,1075,24
4619,329,3,18,20240824,2024-08-24,611,592,19
4620,329,3,18,20240825,2024-08-25,664,642,22
4621,329,3,18,20240826,2024-08-26,1306,1241,65
4622,329,3,18,20240827,2024-08-27,901,884,17
4623,329,3,18,20240828,2024-08-28,955,932,23
4624,329,3,18,20240829,2024-08-29,827,805,22
4625,329,3,18,20240831,2024-08-31,661,627,34
4626,329,3,18,20240901,2024-09-01,938,921,17
4627,329,3,18,20240902,2024-09-02,1281,1257,24
4628,330,3,76,20230425,2023-04-25,6584,6305,279
4629,330,3,76,20230426,2023-04-26,3187,3095,92
4630,330,3,76,20230427,2023-04-27,7587,7271,316
4631,330,3,76,20230429,2023-04-29,5835,5652,183
4632,330,3,76,20230430,2023-04-30,8009,7589,420
4633,330,3,76,20230501,2023-05-01,6484,6325,159
4634,330,3,76,20230502,2023-05-02,5390,5080,310
4635,330,3,76,20230503,2023-05-03,6405,6062,343
4636,330,3,76,20230504,2023-05-04,10845,10522,323
4637,330,3,76,20230506,2023-05-06,8161,7741,420
4638,330,3,76,20230507,2023-05-07,7855,7433,422
4639,330,3,76,20230508,2023-05-08,12170,11532,638
4640,330,3,76,20230509,2023-05-09,7330,7249,81
4641,330,3,76,20230510,2023-05-10,8001,7672,329
4642,330,3,76,20230511,2023-05-11,6838,6647,191
4643,330,3,76,20230513,2023-05-13,7536,7127,409
4644,330,3,76,20230514,2023-05-14,8611,8260,351
4645,330,3,76,20230515,2023-05-15,8963,8436,527
4646,330,3,76,20230516,2023-05-16,6940,6621,319
4647,331,1,19,20230824,2023-08-24,8841,8599,242
4648,331,1,19,20230826,2023-08-26,9247,8928,319
4649,331,1,19,20230827,2023-08-27,6391,6232,159
4650,331,1,19,20230828,2023-08-28,6175,5890,285
4651,331,1,19,20230829,2023-08-29,8425,8234,191
4652,331,1,19,20230830,2023-08-30,6778,6583,195
4653,331,1,19,20230831,2023-08-31,6138,5974,164
4654,331,1,19,20230902,2023-09-02,1721,1690,31
4655,331,1,19,20230903,2023-09-03,5672,5573,99
4656,331,1,19,20230904,2023-09-04,10119,9784,335
4657,331,1,19,20230905,2023-09-05,9347,9137,210
4658,331,1,19,20230906,2023-09-06,7421,7196,225
4659,331,1,19,20230907,2023-09-07,3721,3631,90
4660,331,1,19,20230909,2023-09-09,10157,9574,583
4661,332,3,29,20230507,2023-05-07,5058,4792,266
4662,332,3,29,20230508,2023-05-08,7874,7681,193
4663,332,3,29,20230509,2023-05-09,4177,4076,101
4664,332,3,29,20230510,2023-05-10,5869,5580,289
4665,332,3,29,20230511,2023-05-11,8552,8172,380
4666,332,3,29,20230513,2023-05-13,6663,6404,259
4667,332,3,29,20230514,2023-05-14,4461,4323,138
4668,332,3,29,20230515,2023-05-15,7800,7459,341
4669,332,3,29,20230516,2023-05-16,7284,6938,346
4670,332,3,29,20230517,2023-05-17,5250,5085,165
4671,332,3,29,20230518,2023-05-18,8791,8632,159
4672,332,3,29,20230520,2023-05-20,10546,10298,248
4673,332,3,29,20230521,2023-05-21,6520,6395,125
4674,332,3,29,20230522,2023-05-22,4437,4282,155
4675,333,2,2,20240212,2024-02-12,7824,7361,463
4676,333,2,2,20240213,2024-02-13,10157,10026,131
4677,333,2,2,20240214,2024-02-14,12237,11920,317
4678,333,2,2,20240215,2024-02-15,8121,7893,228
4679,333,2,2,20240217,2024-02-17,10336,9993,343
4680,333,2,2,20240218,2024-02-18,10652,10014,638
4681,333,2,2,20240219,2024-02-19,10074,9967,107
4682,333,2,2,20240220,2024-02-20,11386,11097,289
4683,333,2,2,20240221,2024-02-21,14155,13778,377
4684,333,2,2,20240222,2024-02-22,13343,12680,663
4685,333,2,2,20240224,2024-02-24,12178,11547,631
4686,333,2,2,20240225,2024-02-25,9037,8805,232
4687,334,2,76,20220504,2022-05-04,13244,12868,376
4688,334,2,76,20220505,2022-05-05,9254,9094,160
4689,334,2,76,20220507,2022-05-07,8297,7886,411
4690,334,2,76,20220508,2022-05-08,5429,5358,71
4691,334,2,76,20220509,2022-05-09,8084,7791,293
4692,334,2,76,20220510,2022-05-10,10182,10031,151
4693,334,2,76,20220511,2022-05-11,9197,8758,439
4694,334,2,76,20220512,2022-05-12,4326,4123,203
4695,334,2,76,20220514,2022-05-14,3391,3214,177
4696,334,2,76,20220515,2022-05-15,8159,7978,181
4697,334,2,76,20220516,2022-05-16,8760,8339,421
4698,334,2,76,20220517,2022-05-17,10800,10263,537
4699,334,2,76,20220518,2022-05-18,5847,5552,295
4700,334,2,76,20220519,2022-05-19,8440,8154,286
4701,335,2,51,20230626,2023-06-26,9353,8929,424
4702,335,2,51,20230627,2023-06-27,4724,4491,233
4703,335,2,51,20230628,2023-06-28,18780,18243,537
4704,335,2,51,20230629,2023-06-29,12307,11787,520
4705,335,2,51,20230701,2023-07-01,11625,11332,293
4706,335,2,51,20230702,2023-07-02,8909,8771,138
4707,335,2,51,20230703,2023-07-03,17417,17186,231
4708,335,2,51,20230704,2023-07-04,7670,7252,418
4709,335,2,51,20230705,2023-07-05,13629,13071,558
4710,335,2,51,20230706,2023-07-06,16438,15837,601
4711,336,2,48,20241023,2024-10-23,2719,2594,125
4712,336,2,48,20241024,2024-10-24,3231,3110,121
4713,336,2,48,20241026,2024-10-26,3452,3384,68
4714,336,2,48,20241027,2024-10-27,4639,4373,266
4715,336,2,48,20241028,2024-10-28,1585,1566,19
4716,336,2,48,20241029,2024-10-29,3967,3766,201
4717,336,2,48,20241030,2024-10-30,2127,2062,65
4718,336,2,48,20241031,2024-10-31,3627,3512,115
4719,337,1,56,20250722,2025-07-22,6180,6006,174
4720,337,1,56,20250723,2025-07-23,9210,8945,265
4721,337,1,56,20250724,2025-07-24,8046,7749,297
4722,337,1,56,20250726,2025-07-26,5467,5312,155
4723,337,1,56,20250727,2025-07-27,2652,2581,71
4724,337,1,56,20250728,2025-07-28,6963,6609,354
4725,337,1,56,20250729,2025-07-29,8964,8669,295
4726,337,1,56,20250730,2025-07-30,8564,8340,224
4727,337,1,56,20250731,2025-07-31,6273,5979,294
4728,337,1,56,20250802,2025-08-02,7795,7621,174
4729,337,1,56,20250803,2025-08-03,6323,6087,236
4730,337,1,56,20250804,2025-08-04,9159,8909,250
4731,337,1,56,20250805,2025-08-05,6978,6838,140
4732,337,1,56,20250806,2025-08-06,4442,4322,120
4733,337,1,56,20250807,2025-08-07,10935,10754,181
4734,338,3,75,20250316,2025-03-16,8041,7834,207
4735,338,3,75,20250317,2025-03-17,4705,4422,283
4736,338,3,75,20250318,2025-03-18,4955,4746,209
4737,338,3,75,20250319,2025-03-19,12834,12124,710
4738,338,3,75,20250320,2025-03-20,9495,9033,462
4739,338,3,75,20250322,2025-03-22,9571,9191,380
4740,338,3,75,20250323,2025-03-23,7545,7256,289
4741,338,3,75,20250324,2025-03-24,7228,7110,118
4742,338,3,75,20250325,2025-03-25,8252,7766,486
4743,338,3,75,20250326,2025-03-26,5214,4906,308
4744,338,3,75,20250327,2025-03-27,5329,5159,170
4745,338,3,75,20250329,2025-03-29,2832,2696,136
4746,338,3,75,20250330,2025-03-30,6329,6264,65
4747,338,3,75,20250331,2025-03-31,7508,7274,234
4748,338,3,75,20250401,2025-04-01,6836,6512,324
4749,338,3,75,20250402,2025-04-02,5974,5699,275
4750,338,3,75,20250403,2025-04-03,8746,8636,110
4751,338,3,75,20250405,2025-04-05,5766,5483,283
4752,339,2,80,20220101,2022-01-01,11325,10887,438
4753,339,2,80,20220102,2022-01-02,8396,8170,226
4754,339,2,80,20220103,2022-01-03,9882,9553,329
4755,339,2,80,20220104,2022-01-04,3808,3580,228
4756,339,2,80,20220105,2022-01-05,4212,4125,87
4757,339,2,80,20220106,2022-01-06,6741,6606,135
4758,339,2,80,20220108,2022-01-08,10200,9797,403
4759,339,2,80,20220109,2022-01-09,12753,12608,145
4760,339,2,80,20220110,2022-01-10,9598,9283,315
4761,339,2,80,20220111,2022-01-11,10027,9627,400
4762,340,2,46,20240219,2024-02-19,3792,3673,119
4763,340,2,46,20240220,2024-02-20,3361,3200,161
4764,340,2,46,20240221,2024-02-21,2238,2131,107
4765,340,2,46,20240222,2024-02-22,2593,2455,138
4766,340,2,46,20240224,2024-02-24,4031,3854,177
4767,340,2,46,20240225,2024-02-25,2449,2347,102
4768,340,2,46,20240226,2024-02-26,3703,3523,180
4769,340,2,46,20240227,2024-02-27,2702,2618,84
4770,340,2,46,20240228,2024-02-28,3243,3191,52
4771,340,2,46,20240229,2024-02-29,3320,3283,37
4772,340,2,46,20240302,2024-03-02,2752,2646,106
4773,340,2,46,20240303,2024-03-03,2764,2717,47
4774,340,2,46,20240304,2024-03-04,3540,3420,120
4775,340,2,46,20240305,2024-03-05,3591,3398,193
4776,340,2,46,20240306,2024-03-06,1902,1864,38
4777,340,2,46,20240307,2024-03-07,3127,3052,75
4778,340,2,46,20240309,2024-03-09,3139,3040,99
4779,340,2,46,20240310,2024-03-10,3207,3108,99
4780,340,2,46,20240311,2024-03-11,3651,3447,204
4781,340,2,46,20240312,2024-03-12,4153,4000,153
4782,340,2,46,20240313,2024-03-13,3287,3113,174
4783,341,1,19,20220430,2022-04-30,3044,2957,87
4784,341,1,19,20220501,2022-05-01,2146,2069,77
4785,341,1,19,20220502,2022-05-02,4496,4434,62
4786,341,1,19,20220503,2022-05-03,1894,1829,65
4787,341,1,19,20220504,2022-05-04,4352,4201,151
4788,341,1,19,20220505,2022-05-05,3331,3214,117
4789,341,1,19,20220507,2022-05-07,2938,2773,165
4790,341,1,19,20220508,2022-05-08,1773,1672,101
4791,341,1,19,20220509,2022-05-09,2847,2777,70
4792,341,1,19,20220510,2022-05-10,2738,2586,152
4793,341,1,19,20220511,2022-05-11,2026,1958,68
4794,342,3,56,20250313,2025-03-13,2638,2516,122
4795,342,3,56,20250315,2025-03-15,1288,1213,75
4796,342,3,56,20250316,2025-03-16,1684,1630,54
4797,342,3,56,20250317,2025-03-17,1515,1458,57
4798,342,3,56,20250318,2025-03-18,2426,2318,108
4799,342,3,56,20250319,2025-03-19,612,589,23
4800,342,3,56,20250320,2025-03-20,2992,2929,63
4801,342,3,56,20250322,2025-03-22,2695,2538,157
4802,342,3,56,20250323,2025-03-23,2584,2528,56
4803,342,3,56,20250324,2025-03-24,2479,2381,98
4804,342,3,56,20250325,2025-03-25,1952,1844,108
4805,343,1,22,20240601,2024-06-01,681,658,23
4806,343,1,22,20240602,2024-06-02,838,804,34
4807,343,1,22,20240603,2024-06-03,434,427,7
4808,343,1,22,20240604,2024-06-04,849,807,42
4809,343,1,22,20240605,2024-06-05,721,705,16
4810,343,1,22,20240606,2024-06-06,663,628,35
4811,343,1,22,20240608,2024-06-08,535,505,30
4812,343,1,22,20240609,2024-06-09,855,834,21
4813,343,1,22,20240610,2024-06-10,431,410,21
4814,343,1,22,20240611,2024-06-11,661,628,33
4815,343,1,22,20240612,2024-06-12,650,634,16
4816,343,1,22,20240613,2024-06-13,620,591,29
4817,343,1,22,20240615,2024-06-15,954,934,20
4818,343,1,22,20240616,2024-06-16,270,257,13
4819,343,1,22,20240617,2024-06-17,527,496,31
4820,343,1,22,20240618,2024-06-18,915,889,26
4821,343,1,22,20240619,2024-06-19,492,479,13
4822,343,1,22,20240620,2024-06-20,681,650,31
4823,343,1,22,20240622,2024-06-22,943,903,40
4824,344,1,73,20230415,2023-04-15,7132,6945,187
4825,344,1,73,20230416,2023-04-16,8305,7945,360
4826,344,1,73,20230417,2023-04-17,6270,6129,141
4827,344,1,73,20230418,2023-04-18,4552,4443,109
4828,344,1,73,20230419,2023-04-19,11288,10987,301
4829,344,1,73,20230420,2023-04-20,8054,7686,368
4830,344,1,73,20230422,2023-04-22,8717,8400,317
4831,344,1,73,20230423,2023-04-23,5887,5713,174
4832,344,1,73,20230424,2023-04-24,5522,5445,77
4833,344,1,73,20230425,2023-04-25,5234,4944,290
4834,344,1,73,20230426,2023-04-26,6954,6823,131
4835,344,1,73,20230427,2023-04-27,5852,5620,232
4836,345,2,20,20230413,2023-04-13,9048,8773,275
4837,345,2,20,20230415,2023-04-15,8111,7756,355
4838,345,2,20,20230416,2023-04-16,5661,5340,321
4839,345,2,20,20230417,2023-04-17,8953,8469,484
4840,345,2,20,20230418,2023-04-18,4468,4369,99
4841,345,2,20,20230419,2023-04-19,6726,6627,99
4842,345,2,20,20230420,2023-04-20,7384,7281,103
4843,345,2,20,20230422,2023-04-22,10226,9930,296
4844,345,2,20,20230423,2023-04-23,6704,6353,351
4845,345,2,20,20230424,2023-04-24,10224,10111,113
4846,345,2,20,20230425,2023-04-25,6780,6517,263
4847,345,2,20,20230426,2023-04-26,7907,7606,301
4848,346,1,30,20240415,2024-04-15,12485,11879,606
4849,346,1,30,20240416,2024-04-16,13880,13655,225
4850,346,1,30,20240417,2024-04-17,16977,16216,761
4851,346,1,30,20240418,2024-04-18,9499,9296,203
4852,346,1,30,20240420,2024-04-20,10690,10496,194
4853,346,1,30,20240421,2024-04-21,19370,18964,406
4854,346,1,30,20240422,2024-04-22,7235,7098,137
4855,346,1,30,20240423,2024-04-23,15525,15292,233
4856,347,1,16,20220614,2022-06-14,4156,4024,132
4857,347,1,16,20220615,2022-06-15,3067,2907,160
4858,347,1,16,20220616,2022-06-16,2186,2071,115
4859,347,1,16,20220618,2022-06-18,3077,2957,120
4860,347,1,16,20220619,2022-06-19,3432,3318,114
4861,347,1,16,20220620,2022-06-20,2885,2828,57
4862,347,1,16,20220621,2022-06-21,4011,3851,160
4863,347,1,16,20220622,2022-06-22,2887,2779,108
4864,347,1,16,20220623,2022-06-23,2896,2823,73
4865,348,2,31,20240815,2024-08-15,5524,5239,285
4866,348,2,31,20240817,2024-08-17,6792,6602,190
4867,348,2,31,20240818,2024-08-18,5948,5610,338
4868,348,2,31,20240819,2024-08-19,6607,6533,74
4869,348,2,31,20240820,2024-08-20,6386,6035,351
4870,348,2,31,20240821,2024-08-21,3709,3636,73
4871,348,2,31,20240822,2024-08-22,6068,5852,216
4872,348,2,31,20240824,2024-08-24,4633,4461,172
4873,348,2,31,20240825,2024-08-25,3521,3366,155
4874,348,2,31,20240826,2024-08-26,3866,3661,205
4875,348,2,31,20240827,2024-08-27,8200,8059,141
4876,348,2,31,20240828,2024-08-28,4894,4657,237
4877,348,2,31,20240829,2024-08-29,5912,5746,166
4878,348,2,31,20240831,2024-08-31,6721,6328,393
4879,348,2,31,20240901,2024-09-01,3933,3819,114
4880,348,2,31,20240902,2024-09-02,6129,6064,65
4881,348,2,31,20240903,2024-09-03,5178,5097,81
4882,349,1,64,20220329,2022-03-29,6822,6532,290
4883,349,1,64,20220330,2022-03-30,8410,8075,335
4884,349,1,64,20220331,2022-03-31,4263,4195,68
4885,349,1,64,20220402,2022-04-02,9555,9218,337
4886,349,1,64,20220403,2022-04-03,5030,4781,249
4887,349,1,64,20220404,2022-04-04,8769,8618,151
4888,349,1,64,20220405,2022-04-05,6445,6130,315
4889,349,1,64,20220406,2022-04-06,6139,5927,212
4890,349,1,64,20220407,2022-04-07,6681,6410,271
4891,349,1,64,20220409,2022-04-09,5769,5540,229
4892,349,1,64,20220410,2022-04-10,5801,5581,220
4893,349,1,64,20220411,2022-04-11,9728,9558,170
4894,349,1,64,20220412,2022-04-12,5225,5130,95
4895,349,1,64,20220413,2022-04-13,5177,4884,293
4896,349,1,64,20220414,2022-04-14,4657,4601,56
4897,350,1,34,20250202,2025-02-02,8073,7661,412
4898,350,1,34,20250203,2025-02-03,6139,5956,183
4899,350,1,34,20250204,2025-02-04,4116,4058,58
4900,350,1,34,20250205,2025-02-05,6619,6276,343
4901,350,1,34,20250206,2025-02-06,5265,5176,89
4902,350,1,34,20250208,2025-02-08,7808,7698,110
4903,350,1,34,20250209,2025-02-09,4704,4434,270
4904,350,1,34,20250210,2025-02-10,6882,6511,371
4905,350,1,34,20250211,2025-02-11,7585,7176,409
4906,350,1,34,20250212,2025-02-12,4757,4692,65
4907,350,1,34,20250213,2025-02-13,4514,4378,136
4908,350,1,34,20250215,2025-02-15,3786,3706,80
4909,350,1,34,20250216,2025-02-16,4163,3922,241
4910,350,1,34,20250217,2025-02-17,5591,5322,269
4911,350,1,34,20250218,2025-02-18,6325,5989,336
4912,350,1,34,20250219,2025-02-19,4294,4225,69
4913,350,1,34,20250220,2025-02-20,4444,4343,101
4914,351,2,74,20231209,2023-12-09,8864,8569,295
4915,351,2,74,20231210,2023-12-10,10815,10490,325
4916,351,2,74,20231211,2023-12-11,10283,9784,499
4917,351,2,74,20231212,2023-12-12,11466,10939,527
4918,351,2,74,20231213,2023-12-13,8384,8169,215
4919,351,2,74,20231214,2023-12-14,9078,8661,417
4920,351,2,74,20231216,2023-12-16,8157,8035,122
4921,351,2,74,20231217,2023-12-17,8356,8159,197
4922,352,3,22,20230426,2023-04-26,10473,10226,247
4923,352,3,22,20230427,2023-04-27,14645,14087,558
4924,352,3,22,20230429,2023-04-29,10600,10102,498
4925,352,3,22,20230430,2023-04-30,13279,12885,394
4926,352,3,22,20230501,2023-05-01,5538,5364,174
4927,352,3,22,20230502,2023-05-02,5852,5589,263
4928,352,3,22,20230503,2023-05-03,10875,10759,116
4929,353,2,50,20220716,2022-07-16,4717,4585,132
4930,353,2,50,20220717,2022-07-17,4138,3948,190
4931,353,2,50,20220718,2022-07-18,3396,3197,199
4932,353,2,50,20220719,2022-07-19,3773,3638,135
4933,353,2,50,20220720,2022-07-20,8583,8143,440
4934,353,2,50,20220721,2022-07-21,3026,2881,145
4935,353,2,50,20220723,2022-07-23,4344,4156,188
4936,353,2,50,20220724,2022-07-24,4471,4409,62
4937,353,2,50,20220725,2022-07-25,4708,4601,107
4938,353,2,50,20220726,2022-07-26,4823,4614,209
4939,353,2,50,20220727,2022-07-27,3461,3383,78
4940,353,2,50,20220728,2022-07-28,5315,5138,177
4941,353,2,50,20220730,2022-07-30,4400,4167,233
4942,353,2,50,20220731,2022-07-31,6784,6446,338
4943,353,2,50,20220801,2022-08-01,4469,4285,184
4944,353,2,50,20220802,2022-08-02,5042,4846,196
4945,353,2,50,20220803,2022-08-03,3173,3121,52
4946,353,2,50,20220804,2022-08-04,5680,5357,323
4947,354,1,37,20251007,2025-10-07,5863,5783,80
4948,354,1,37,20251008,2025-10-08,6471,6143,328
4949,354,1,37,20251009,2025-10-09,9902,9621,281
4950,354,1,37,20251011,2025-10-11,6094,5913,181
4951,354,1,37,20251012,2025-10-12,9810,9527,283
4952,354,1,37,20251013,2025-10-13,9000,8808,192
4953,354,1,37,20251014,2025-10-14,5726,5454,272
4954,354,1,37,20251015,2025-10-15,5576,5502,74
4955,354,1,37,20251016,2025-10-16,8284,7856,428
4956,354,1,37,20251018,2025-10-18,8622,8445,177
4957,354,1,37,20251019,2025-10-19,8871,8522,349
4958,354,1,37,20251020,2025-10-20,3747,3589,158
4959,354,1,37,20251021,2025-10-21,5628,5331,297
4960,354,1,37,20251022,2025-10-22,4967,4826,141
4961,355,1,26,20230909,2023-09-09,1771,1735,36
4962,355,1,26,20230910,2023-09-10,1292,1237,55
4963,355,1,26,20230911,2023-09-11,2514,2414,100
4964,355,1,26,20230912,2023-09-12,1750,1678,72
4965,355,1,26,20230913,2023-09-13,755,717,38
4966,355,1,26,20230914,2023-09-14,1951,1836,115
4967,355,1,26,20230916,2023-09-16,1480,1415,65
4968,355,1,26,20230917,2023-09-17,1404,1356,48
4969,355,1,26,20230918,2023-09-18,2448,2324,124
4970,355,1,26,20230919,2023-09-19,2258,2138,120
4971,355,1,26,20230920,2023-09-20,181,171,10
4972,355,1,26,20230921,2023-09-21,911,899,12
4973,356,2,62,20250802,2025-08-02,6457,6165,292
4974,356,2,62,20250803,2025-08-03,5462,5350,112
4975,356,2,62,20250804,2025-08-04,5365,5120,245
4976,356,2,62,20250805,2025-08-05,9685,9494,191
4977,356,2,62,20250806,2025-08-06,8206,7912,294
4978,356,2,62,20250807,2025-08-07,3620,3413,207
4979,356,2,62,20250809,2025-08-09,5775,5533,242
4980,356,2,62,20250810,2025-08-10,5795,5477,318
4981,356,2,62,20250811,2025-08-11,4922,4778,144
4982,356,2,62,20250812,2025-08-12,4790,4733,57
4983,356,2,62,20250813,2025-08-13,9145,8934,211
4984,356,2,62,20250814,2025-08-14,3893,3672,221
4985,356,2,62,20250816,2025-08-16,5441,5130,311
4986,356,2,62,20250817,2025-08-17,8898,8755,143
4987,356,2,62,20250818,2025-08-18,5236,5018,218
4988,356,2,62,20250819,2025-08-19,9187,9017,170
4989,356,2,62,20250820,2025-08-20,5789,5597,192
4990,356,2,62,20250821,2025-08-21,9088,8551,537
4991,356,2,62,20250823,2025-08-23,5791,5625,166
4992,356,2,62,20250824,2025-08-24,5824,5671,153
4993,356,2,62,20250825,2025-08-25,9177,9040,137
4994,357,1,15,20241015,2024-10-15,2778,2684,94
4995,357,1,15,20241016,2024-10-16,6338,6138,200
4996,357,1,15,20241017,2024-10-17,3902,3840,62
4997,357,1,15,20241019,2024-10-19,6915,6529,386
4998,357,1,15,20241020,2024-10-20,4021,3941,80
4999,357,1,15,20241021,2024-10-21,8138,7951,187
5000,357,1,15,20241022,2024-10-22,4892,4766,126
5001,357,1,15,20241023,2024-10-23,7172,7058,114
5002,357,1,15,20241024,2024-10-24,3942,3803,139
5003,357,1,15,20241026,2024-10-26,4382,4315,67
5004,357,1,15,20241027,2024-10-27,3034,2973,61
5005,357,1,15,20241028,2024-10-28,7905,7514,391
5006,357,1,15,20241029,2024-10-29,4817,4726,91
5007,357,1,15,20241030,2024-10-30,7410,7181,229
5008,357,1,15,20241031,2024-10-31,5604,5295,309
5009,357,1,15,20241102,2024-11-02,6339,6088,251
5010,357,1,15,20241103,2024-11-03,3429,3243,186
5011,357,1,15,20241104,2024-11-04,5639,5332,307
5012,357,1,15,20241105,2024-11-05,5383,5118,265
5013,357,1,15,20241106,2024-11-06,2520,2489,31
5014,358,2,76,20240224,2024-02-24,11079,10584,495
5015,358,2,76,20240225,2024-02-25,7726,7542,184
5016,358,2,76,20240226,2024-02-26,6503,6362,141
5017,358,2,76,20240227,2024-02-27,11847,11642,205
5018,358,2,76,20240228,2024-02-28,4585,4455,130
5019,358,2,76,20240229,2024-02-29,7583,7159,424
5020,358,2,76,20240302,2024-03-02,7100,6947,153
5021,358,2,76,20240303,2024-03-03,10097,9988,109
5022,358,2,76,20240304,2024-03-04,3962,3777,185
5023,358,2,76,20240305,2024-03-05,6149,5889,260
5024,358,2,76,20240306,2024-03-06,9429,9038,391
5025,358,2,76,20240307,2024-03-07,10125,9987,138
5026,358,2,76,20240309,2024-03-09,9178,8739,439
5027,358,2,76,20240310,2024-03-10,5280,5136,144
5028,359,2,24,20230620,2023-06-20,3394,3345,49
5029,359,2,24,20230621,2023-06-21,3363,3161,202
5030,359,2,24,20230622,2023-06-22,4619,4533,86
5031,359,2,24,20230624,2023-06-24,3884,3784,100
5032,359,2,24,20230625,2023-06-25,4912,4824,88
5033,359,2,24,20230626,2023-06-26,3156,3075,81
5034,359,2,24,20230627,2023-06-27,2694,2627,67
5035,359,2,24,20230628,2023-06-28,3418,3355,63
5036,359,2,24,20230629,2023-06-29,3160,3098,62
5037,359,2,24,20230701,2023-07-01,4793,4627,166
5038,359,2,24,20230702,2023-07-02,5725,5398,327
5039,359,2,24,20230703,2023-07-03,4870,4597,273
5040,359,2,24,20230704,2023-07-04,3481,3311,170
5041,359,2,24,20230705,2023-07-05,4390,4183,207
5042,359,2,24,20230706,2023-07-06,6439,6307,132
5043,359,2,24,20230708,2023-07-08,3694,3619,75
5044,359,2,24,20230709,2023-07-09,3905,3775,130
5045,359,2,24,20230710,2023-07-10,4104,3969,135
5046,359,2,24,20230711,2023-07-11,3501,3308,193
5047,360,3,1,20230913,2023-09-13,10204,9654,550
5048,360,3,1,20230914,2023-09-14,5743,5645,98
5049,360,3,1,20230916,2023-09-16,6767,6400,367
5050,360,3,1,20230917,2023-09-17,10643,10132,511
5051,360,3,1,20230918,2023-09-18,8438,8209,229
5052,360,3,1,20230919,2023-09-19,13645,13206,439
5053,360,3,1,20230920,2023-09-20,6086,5763,323
5054,360,3,1,20230921,2023-09-21,8261,8017,244
5055,360,3,1,20230923,2023-09-23,4891,4786,105
5056,360,3,1,20230924,2023-09-24,4525,4300,225
5057,361,1,38,20250528,2025-05-28,16749,16098,651
5058,361,1,38,20250529,2025-05-29,17307,16939,368
5059,361,1,38,20250531,2025-05-31,5470,5266,204
5060,361,1,38,20250601,2025-06-01,8479,8393,86
5061,361,1,38,20250602,2025-06-02,15348,14766,582
5062,361,1,38,20250603,2025-06-03,10057,9799,258
5063,361,1,38,20250604,2025-06-04,9219,8939,280
5064,361,1,38,20250605,2025-06-05,12694,11965,729
5065,362,1,41,20230812,2023-08-12,7596,7304,292
5066,362,1,41,20230813,2023-08-13,4703,4509,194
5067,362,1,41,20230814,2023-08-14,8204,7945,259
5068,362,1,41,20230815,2023-08-15,6608,6332,276
5069,362,1,41,20230816,2023-08-16,7083,6850,233
5070,362,1,41,20230817,2023-08-17,6257,6040,217
5071,362,1,41,20230819,2023-08-19,4672,4410,262
5072,362,1,41,20230820,2023-08-20,4289,4152,137
5073,362,1,41,20230821,2023-08-21,1859,1759,100
5074,362,1,41,20230822,2023-08-22,8619,8123,496
5075,362,1,41,20230823,2023-08-23,4964,4846,118
5076,362,1,41,20230824,2023-08-24,6033,5752,281
5077,362,1,41,20230826,2023-08-26,6824,6691,133
5078,362,1,41,20230827,2023-08-27,5418,5123,295
